Dimension,Time
2400,0.089429
2400,0.072288
2400,0.069887
2400,0.084317
2400,0.087477
2400,0.065361
2400,0.075646
2400,0.094886
2400,0.072546
2400,0.069281
2400,0.100981
2400,0.083057
2400,0.090976
2400,0.092330
2400,0.090460
2400,0.087349
2400,0.094015
2400,0.072993
2400,0.089923
2400,0.090370
2400,0.082360
2400,0.065889
2400,0.071025
2400,0.095207
2400,0.087883
2400,0.079137
2400,0.067657
2400,0.084440
2400,0.090408
2400,0.076595
2400,0.089011
2400,0.086954
2400,0.068515
2400,0.093318
2400,0.076545
2400,0.087149
2400,0.068102
2400,0.084885
2400,0.065785
2400,0.069593
2400,0.076593
2400,0.086467
2400,0.091297
2400,0.086323
2400,0.084465
2400,0.102053
2400,0.075731
2400,0.080195

2500,0.076316
2500,0.097189
2500,0.104770
2500,0.084318
2500,0.089677
2500,0.098832
2500,0.087931
2500,0.107336
2500,0.104049
2500,0.103009
2500,0.076024
2500,0.100843
2500,0.092520
2500,0.088505
2500,0.093971
2500,0.086492
2500,0.097323
2500,0.096415
2500,0.088027
2500,0.102386
2500,0.075156
2500,0.073613
2500,0.092635
2500,0.086815
2500,0.076777
2500,0.087338
2500,0.110431
2500,0.102226
2500,0.094264
2500,0.078007
2500,0.080769
2500,0.085313
2500,0.082571
2500,0.100670
2500,0.098319
2500,0.092724
2500,0.087260
2500,0.103842
2500,0.089952
2500,0.101736
2500,0.076499
2500,0.089108
2500,0.081742
2500,0.105777
2500,0.111465
2500,0.100568
2500,0.097548
2500,0.098071
2500,0.091373
2500,0.111552

2600,0.106681
2600,0.077058
2600,0.097560
2600,0.110520
2600,0.102726
2600,0.116587
2600,0.108149
2600,0.118551
2600,0.085313
2600,0.107440
2600,0.117877
2600,0.094311
2600,0.094172
2600,0.109085
2600,0.102668
2600,0.081516
2600,0.112656
2600,0.084517
2600,0.110808
2600,0.103056
2600,0.082698
2600,0.104508
2600,0.107035
2600,0.112225
2600,0.082138
2600,0.112130
2600,0.103165
2600,0.106842
2600,0.102115
2600,0.105379
2600,0.116423
2600,0.113157
2600,0.106974
2600,0.111333
2600,0.093569
2600,0.106027
2600,0.096034
2600,0.104458
2600,0.091620
2600,0.125011
2600,0.124940
2600,0.113022
2600,0.101855
2600,0.108813
2600,0.105895
2600,0.099228
2600,0.102996
2600,0.108643
2600,0.102014
2600,0.102745

2700,0.110594
2700,0.111267
2700,0.117080
2700,0.120699
2700,0.091476
2700,0.110181
2700,0.100047
2700,0.086436
2700,0.108381
2700,0.119495
2700,0.115291
2700,0.109328
2700,0.103727
2700,0.097372
2700,0.127839
2700,0.111782
2700,0.115657
2700,0.091269
2700,0.084574
2700,0.107451
2700,0.130255
2700,0.102476
2700,0.136339
2700,0.113526
2700,0.110913
2700,0.123015
2700,0.114889
2700,0.102782
2700,0.119539
2700,0.116226
2700,0.083727
2700,0.114227
2700,0.107137
2700,0.127555
2700,0.106350
2700,0.103717
2700,0.104826
2700,0.122340
2700,0.102838
2700,0.100217
2700,0.099641
2700,0.111038
2700,0.118357
2700,0.102012
2700,0.107445
2700,0.093480
2700,0.118509
2700,0.103311
2700,0.128421
2700,0.114522

2800,0.130496
2800,0.121636
2800,0.106556
2800,0.133941
2800,0.115377
2800,0.136075
2800,0.112913
2800,0.111486
2800,0.107993
2800,0.117882
2800,0.114770
2800,0.105577
2800,0.099740
2800,0.123794
2800,0.103071
2800,0.120555
2800,0.130005
2800,0.105304
2800,0.125252
2800,0.121808
2800,0.125728
2800,0.117200
2800,0.126362
2800,0.119560
2800,0.116038
2800,0.109021
2800,0.128811
2800,0.113816
2800,0.123201
2800,0.106604
2800,0.124394
2800,0.116712
2800,0.113880
2800,0.109171
2800,0.130806
2800,0.111557
2800,0.131882
2800,0.126573
2800,0.123141
2800,0.126489
2800,0.116896
2800,0.118022
2800,0.116977
2800,0.124891
2800,0.137585
2800,0.102933
2800,0.123091
2800,0.128751
2800,0.122482
2800,0.108147

2900,0.129825
2900,0.107500
2900,0.124914
2900,0.134572
2900,0.163905
2900,0.136239
2900,0.141000
2900,0.141771
2900,0.100416
2900,0.132898
2900,0.135083
2900,0.121582
2900,0.139889
2900,0.135261
2900,0.123123
2900,0.124169
2900,0.140976
2900,0.115776
2900,0.132825
2900,0.124944
2900,0.122308
2900,0.139069
2900,0.139100
2900,0.109666
2900,0.110415
2900,0.122011
2900,0.138270
2900,0.123795
2900,0.130409
2900,0.123939
2900,0.135859
2900,0.131837
2900,0.135085
2900,0.112016
2900,0.145084
2900,0.135906
2900,0.113947
2900,0.136423
2900,0.122430
2900,0.131111
2900,0.145455
2900,0.141591
2900,0.148156
2900,0.145163
2900,0.133709
2900,0.147758
2900,0.130142
2900,0.118836
2900,0.126236
2900,0.140073

3000,0.134722
3000,0.138815
3000,0.121172
3000,0.122742
3000,0.143615
3000,0.141376
3000,0.139261
3000,0.134501
3000,0.133615
3000,0.163579
3000,0.154072
3000,0.150261
3000,0.139742
3000,0.145391
3000,0.138666
3000,0.122854
3000,0.123959
3000,0.145639
3000,0.151616
3000,0.168928
3000,0.137284
3000,0.137869
3000,0.137957
3000,0.137496
3000,0.110546
