ThreadCount,Time
292,0.279775
292,0.287393
292,0.288580
292,0.285409
292,0.277471
292,0.279640
292,0.291742
292,0.297034
292,0.288920
292,0.277263
292,0.290767
292,0.281218
293,0.280205
293,0.280360
293,0.270761
293,0.280996
293,0.264604
293,0.289833
293,0.269662
293,0.294297
293,0.266704
293,0.282989
293,0.282718
293,0.286288
293,0.282945
293,0.289986
293,0.309041
293,0.277261
293,0.274050
293,0.302986
293,0.284049
293,0.319036
293,0.280949
293,0.271199
293,0.281815
293,0.275303
293,0.287004
293,0.282849
293,0.290372
293,0.287353
293,0.286509
293,0.286313
293,0.293871
293,0.289030
293,0.266237
293,0.313170
293,0.276722
293,0.280146
293,0.278248
293,0.306168
293,0.289640
293,0.283848
293,0.293583
293,0.289009
293,0.281093
293,0.270731
293,0.277477
293,0.288484
293,0.287648
293,0.282868
293,0.284657
293,0.289985
294,0.279542
294,0.279478
294,0.293770
294,0.284942
294,0.302656
294,0.282291
294,0.270366
294,0.288656
294,0.278323
294,0.260793
294,0.263991
294,0.289795
294,0.277856
294,0.282239
294,0.274244
294,0.286476
294,0.273968
294,0.298642
294,0.283017
294,0.284299
294,0.280234
294,0.291790
294,0.269628
294,0.280935
294,0.275241
294,0.285893
294,0.286010
294,0.278618
294,0.282388
294,0.288567
294,0.290233
294,0.278794
294,0.277016
294,0.294384
294,0.288952
294,0.289500
294,0.284662
294,0.288406
294,0.264937
294,0.271598
294,0.274681
294,0.288983
294,0.265985
294,0.283728
294,0.287668
294,0.290995
294,0.292139
294,0.277652
294,0.314314
294,0.279301
295,0.286842
295,0.280905
295,0.289135
295,0.298443
295,0.274083
295,0.292182
295,0.271950
295,0.278431
295,0.279820
295,0.292353
295,0.266673
295,0.268004
295,0.297678
295,0.277713
295,0.293276
295,0.268455
295,0.295307
295,0.297856
295,0.278449
295,0.290272
295,0.279606
295,0.275378
295,0.281018
295,0.278454
295,0.278465
295,0.280783
295,0.302588
295,0.285830
295,0.280353
295,0.278414
295,0.278612
295,0.271886
295,0.292347
295,0.268956
295,0.268622
295,0.281391
295,0.280550
295,0.284166
295,0.276925
295,0.308526
295,0.271942
295,0.315848
295,0.284735
295,0.289071
295,0.277952
295,0.276039
295,0.296516
295,0.272948
295,0.301627
295,0.290071
296,0.286672
296,0.293536
296,0.341260
296,0.291639
296,0.292655
296,0.277833
296,0.274314
296,0.287894
296,0.300248
296,0.290990
296,0.277120
296,0.285608
296,0.268438
296,0.277366
296,0.272365
296,0.271828
296,0.282889
296,0.282944
296,0.284403
296,0.289744
296,0.274991
296,0.285985
296,0.278198
296,0.287207
296,0.283850
296,0.305575
296,0.263440
296,0.299623
296,0.291184
296,0.281417
296,0.285566
296,0.270289
296,0.278928
296,0.284148
296,0.273328
296,0.292104
296,0.279340
296,0.299548
296,0.282505
296,0.277040
296,0.278390
296,0.287090
296,0.263929
296,0.290723
296,0.285393
296,0.288937
296,0.278533
296,0.272946
296,0.321303
296,0.282310
297,0.300468
297,0.278956
297,0.289560
297,0.285100
297,0.283951
297,0.286991
297,0.272910
297,0.266130
297,0.299694
297,0.286753
297,0.257023
297,0.289618
297,0.281696
297,0.295226
297,0.276271
297,0.276949
297,0.295736
297,0.283820
297,0.289711
297,0.277973
297,0.278317
297,0.317691
297,0.290445
297,0.267116
297,0.305556
297,0.295854
297,0.296323
297,0.287251
297,0.286661
297,0.289697
297,0.286611
297,0.282857
297,0.288184
297,0.299747
297,0.299352
297,0.269084
297,0.280105
297,0.274322
297,0.277821
297,0.277624
297,0.294310
297,0.281281
297,0.269334
297,0.286407
297,0.291947
297,0.269457
297,0.279926
297,0.300465
297,0.253687
297,0.298930
298,0.287856
298,0.278254
298,0.295943
298,0.287130
298,0.285818
298,0.277891
298,0.278256
298,0.288678
298,0.296476
298,0.288848
298,0.269482
298,0.281013
298,0.273121
298,0.286627
298,0.292683
298,0.288976
298,0.282847
298,0.276155
298,0.262267
298,0.294070
298,0.281844
298,0.277160
298,0.276832
298,0.265738
298,0.276437
298,0.298687
298,0.290257
298,0.276570
298,0.276429
298,0.291006
298,0.284275
298,0.297671
298,0.289746
298,0.296888
298,0.299777
298,0.279747
298,0.269738
298,0.280289
298,0.284847
298,0.289605
298,0.285858
298,0.273797
298,0.281714
298,0.291953
298,0.283121
298,0.279395
298,0.282065
298,0.258724
298,0.277836
298,0.270814
299,0.288212
299,0.282094
299,0.291173
299,0.271303
299,0.300153
299,0.305985
299,0.277866
299,0.290635
299,0.276782
299,0.288656
299,0.286318
299,0.266691
299,0.291610
299,0.271338
299,0.272991
299,0.276602
299,0.285396
299,0.295965
299,0.295408
299,0.280216
299,0.278062
299,0.266698
299,0.283974
299,0.290269
299,0.283323
299,0.274653
299,0.282982
299,0.273503
299,0.295943
299,0.304163
299,0.305739
299,0.279061
299,0.283225
299,0.286089
299,0.295765
299,0.300558
299,0.259672
299,0.273158
299,0.282757
299,0.273343
299,0.271808
299,0.280721
299,0.273288
299,0.266956
299,0.283710
299,0.277279
299,0.281472
299,0.277111
299,0.273913
299,0.294931
300,0.266008
300,0.274449
300,0.260327
300,0.278906
300,0.283765
300,0.283095
300,0.291493
300,0.290193
300,0.300322
300,0.279107
300,0.279646
300,0.281888
300,0.280906
300,0.274306
300,0.283169
300,0.268693
300,0.280651
300,0.279626
300,0.295391
300,0.282666
300,0.289233
300,0.277585
300,0.284815
300,0.292538
300,0.291698
300,0.276883
300,0.291627
300,0.286039
300,0.283186
300,0.281337
300,0.305113
300,0.293067
300,0.290684
300,0.267231
300,0.299047
300,0.274687
300,0.281941
300,0.283603
300,0.293191
300,0.279090
300,0.277025
300,0.270396
300,0.286277
300,0.282711
300,0.294196
300,0.290601
300,0.283472
300,0.291967
300,0.287476
300,0.290687
301,0.285937
301,0.268443
301,0.283974
301,0.288101
301,0.280809
301,0.285906
301,0.283794
301,0.280790
301,0.297998
301,0.302161
301,0.284997
301,0.283626
301,0.292438
301,0.283372
301,0.290205
301,0.289614
301,0.301342
301,0.273603
301,0.269718
301,0.289655
301,0.280827
301,0.281244
301,0.271676
301,0.288378
301,0.274884
301,0.275697
301,0.278250
301,0.282523
301,0.284971
301,0.295119
301,0.282779
301,0.273770
301,0.318862
301,0.295929
301,0.280464
301,0.268339
301,0.280706
301,0.281111
301,0.269286
301,0.287274
301,0.293906
301,0.281649
301,0.283378
301,0.287500
301,0.308786
301,0.287566
301,0.283159
301,0.289933
301,0.273679
301,0.296008
302,0.280597
302,0.302547
302,0.274257
302,0.309128
302,0.281967
302,0.285044
302,0.274749
302,0.292350
302,0.280669
302,0.304614
302,0.286342
302,0.297036
302,0.285517
302,0.294333
302,0.301534
302,0.303219
302,0.286921
302,0.302717
302,0.286609
302,0.282445
302,0.297115
302,0.324426
302,0.279211
302,0.279227
302,0.282988
302,0.292359
302,0.307185
302,0.319075
302,0.286643
302,0.295299
302,0.304053
302,0.293386
302,0.303992
302,0.295200
302,0.289338
302,0.283390
302,0.287604
302,0.321674
302,0.271045
302,0.287432
302,0.283168
302,0.277182
302,0.293526
302,0.290054
302,0.295247
302,0.341391
302,0.302813
302,0.285685
302,0.290248
302,0.307948
303,0.305232
303,0.283609
303,0.299825
303,0.311813
303,0.329271
303,0.298844
303,0.282586
303,0.285907
303,0.290317
303,0.286366
303,0.285949
303,0.282887
303,0.336379
303,0.315677
303,0.315030
303,0.270949
303,0.271433
303,0.301272
303,0.290837
303,0.322891
303,0.277229
303,0.303916
303,0.303727
303,0.284344
303,0.286152
303,0.300389
303,0.332335
303,0.290746
303,0.280693
303,0.282341
303,0.278654
303,0.285584
303,0.286165
303,0.272764
303,0.287169
303,0.291775
303,0.277616
303,0.283857
303,0.292509
303,0.283886
303,0.272687
303,0.317788
303,0.290702
303,0.281708
303,0.277287
303,0.281872
303,0.269520
303,0.275281
303,0.278818
303,0.283449
304,0.293976
304,0.268907
304,0.287258
304,0.324147
304,0.270254
304,0.281592
304,0.287095
304,0.295431
304,0.294497
304,0.296169
304,0.286044
304,0.297012
304,0.290965
304,0.324474
304,0.312563
304,0.291084
304,0.300394
304,0.287542
304,0.321716
304,0.267822
304,0.304988
304,0.278839
304,0.271721
304,0.308151
304,0.334421
304,0.320516
304,0.302638
304,0.297175
304,0.304190
304,0.314637
304,0.297847
304,0.291893
304,0.275771
304,0.325867
304,0.296265
304,0.272117
304,0.319022
304,0.318332
304,0.323233
304,0.296523
304,0.295963
304,0.299704
304,0.314783
304,0.330897
304,0.311417
304,0.307126
304,0.280963
304,0.295059
304,0.292104
304,0.286018
305,0.299769
305,0.296611
305,0.273239
305,0.288541
305,0.312262
305,0.301719
305,0.284669
305,0.312194
305,0.302473
305,0.288943
305,0.291943
305,0.315699
305,0.289879
305,0.313397
305,0.311874
305,0.281026
305,0.332314
305,0.327225
305,0.291047
305,0.282690
305,0.277308
305,0.294665
305,0.287267
305,0.279954
305,0.316359
305,0.279693
305,0.295106
305,0.288765
305,0.304341
305,0.274497
305,0.294105
305,0.301000
305,0.269711
305,0.284142
305,0.283745
305,0.278785
305,0.295554
305,0.302400
305,0.282051
305,0.287012
305,0.286482
305,0.293090
305,0.276163
305,0.293145
305,0.304832
305,0.295604
305,0.285279
305,0.305817
305,0.293782
305,0.292917
306,0.285157
306,0.294028
306,0.294328
306,0.282666
306,0.319560
306,0.275223
306,0.272741
306,0.296310
306,0.273842
306,0.284670
306,0.289879
306,0.317631
306,0.295831
306,0.288107
306,0.293984
306,0.316260
306,0.292734
306,0.276849
306,0.293712
306,0.283747
306,0.292266
306,0.287920
306,0.271549
306,0.293349
306,0.301769
306,0.345986
306,0.300176
306,0.340826
306,0.296836
306,0.303044
306,0.283780
306,0.336912
306,0.306717
306,0.284441
306,0.302948
306,0.300552
306,0.286222
306,0.275371
306,0.296658
306,0.282967
306,0.307334
306,0.290351
306,0.278168
306,0.286085
306,0.279588
306,0.297598
306,0.293055
306,0.313462
306,0.283184
306,0.296686
307,0.303015
307,0.305018
307,0.285182
307,0.299408
307,0.294091
307,0.293453
307,0.271988
307,0.277601
307,0.302849
307,0.275215
307,0.302425
307,0.318050
307,0.288879
307,0.297352
307,0.292198
307,0.294235
307,0.279702
307,0.281539
307,0.313124
307,0.305624
307,0.297246
307,0.282091
307,0.299522
307,0.291776
307,0.274141
307,0.287192
307,0.316779
307,0.299541
307,0.287999
307,0.302139
307,0.297267
307,0.296739
307,0.285132
307,0.288306
307,0.303152
307,0.311486
307,0.287473
307,0.293321
307,0.300005
307,0.285032
307,0.291661
307,0.292402
307,0.308049
307,0.279052
307,0.282852
307,0.276838
307,0.329038
307,0.282659
307,0.325653
307,0.292820
308,0.310969
308,0.291712
308,0.284564
308,0.326265
308,0.304761
308,0.296402
308,0.298196
308,0.285041
308,0.289861
308,0.292380
308,0.273952
308,0.285463
308,0.302777
308,0.282700
308,0.283223
308,0.283481
308,0.269955
308,0.296646
308,0.281130
308,0.297420
308,0.283631
308,0.298669
308,0.274827
308,0.284917
308,0.288155
308,0.275499
308,0.281890
308,0.282331
308,0.274631
308,0.278476
308,0.302581
308,0.289711
308,0.285840
308,0.266925
308,0.276909
308,0.276922
308,0.282767
308,0.288078
308,0.274136
308,0.300235
308,0.293215
308,0.305899
308,0.277876
308,0.282555
308,0.290913
308,0.287368
308,0.285702
308,0.282818
308,0.295125
308,0.276706
309,0.301008
309,0.296810
309,0.286962
309,0.277120
309,0.279998
309,0.269635
309,0.279192
309,0.300946
309,0.300122
309,0.286853
309,0.297973
309,0.287237
309,0.299215
309,0.294889
309,0.279420
309,0.287537
309,0.321795
309,0.340763
309,0.274433
309,0.276261
309,0.286429
309,0.285281
309,0.287402
309,0.298899
309,0.297350
309,0.286384
309,0.282974
309,0.277433
309,0.286562
309,0.308196
309,0.286201
309,0.301933
309,0.305491
309,0.288207
309,0.293831
309,0.299868
309,0.278668
309,0.293070
309,0.300737
309,0.303027
309,0.289852
309,0.315405
309,0.300692
309,0.293817
309,0.349220
309,0.344398
309,0.340485
309,0.290554
309,0.306759
309,0.304869
310,0.277951
310,0.328775
310,0.344632
310,0.305934
310,0.289368
310,0.301589
310,0.370567
310,0.287860
310,0.286015
310,0.284205
310,0.299021
310,0.279259
310,0.329261
310,0.335122
310,0.298214
310,0.278967
310,0.285124
310,0.279586
310,0.290011
310,0.292382
310,0.300534
310,0.309033
310,0.297566
310,0.293662
310,0.293335
310,0.301394
310,0.285961
310,0.284521
310,0.318100
310,0.309920
310,0.294295
310,0.294492
310,0.271202
310,0.285636
310,0.298008
310,0.307969
310,0.281066
310,0.279603
310,0.292051
310,0.294738
310,0.292478
310,0.311887
310,0.288806
310,0.286203
310,0.305461
310,0.294639
310,0.303770
310,0.317885
310,0.303439
310,0.294209
311,0.296080
311,0.282264
311,0.310204
311,0.287798
311,0.287484
311,0.280023
311,0.293357
311,0.305559
311,0.304196
311,0.298573
311,0.284540
311,0.292604
311,0.316390
311,0.280861
311,0.292114
311,0.287797
311,0.304964
311,0.288741
311,0.273852
311,0.274243
311,0.291053
311,0.280483
311,0.301268
311,0.280888
311,0.282670
311,0.272291
311,0.294024
311,0.292738
311,0.274481
311,0.296989
311,0.288382
311,0.278728
311,0.303234
311,0.283054
311,0.282305
311,0.306854
311,0.285368
311,0.281678
311,0.284850
311,0.285316
311,0.266476
311,0.282125
311,0.301273
311,0.289622
311,0.293495
311,0.288406
311,0.289910
311,0.308057
311,0.286227
311,0.275099
312,0.304563
312,0.277915
312,0.281647
312,0.292287
312,0.282635
312,0.285537
312,0.283118
312,0.284177
312,0.285445
312,0.306981
312,0.297677
312,0.285839
312,0.283081
312,0.293703
312,0.309006
312,0.293655
312,0.309052
312,0.287149
312,0.291295
312,0.302241
312,0.268308
312,0.303168
312,0.283607
312,0.317158
312,0.287746
312,0.291276
312,0.296599
312,0.301498
312,0.323864
312,0.291144
312,0.290260
312,0.294955
312,0.290779
312,0.309066
312,0.275578
312,0.277302
312,0.283388
312,0.289484
312,0.284072
312,0.279217
312,0.279289
312,0.307743
312,0.290230
312,0.271264
312,0.295069
312,0.289521
312,0.304463
312,0.285577
312,0.319653
312,0.278881
313,0.280544
313,0.307155
313,0.275752
313,0.293844
313,0.280759
313,0.295304
313,0.277806
313,0.310560
313,0.272214
313,0.281698
313,0.287386
313,0.311621
313,0.314393
313,0.306202
313,0.305546
313,0.270403
313,0.303863
313,0.318147
313,0.312808
313,0.294052
313,0.296783
313,0.303865
313,0.289562
313,0.284518
313,0.294653
313,0.300373
313,0.289060
313,0.300350
313,0.307939
313,0.290815
313,0.307504
313,0.269186
313,0.280995
313,0.292045
313,0.308301
313,0.288828
313,0.292209
313,0.286349
313,0.310087
313,0.281309
313,0.302763
313,0.272691
313,0.276185
313,0.290030
313,0.275683
313,0.282309
313,0.294889
313,0.285564
313,0.273348
313,0.297876
314,0.278110
314,0.290082
314,0.279448
314,0.283564
314,0.291240
314,0.300635
314,0.288606
314,0.271549
314,0.297042
314,0.307773
314,0.283207
314,0.310469
314,0.282359
314,0.279063
314,0.288339
314,0.292476
314,0.294766
314,0.292697
314,0.280639
314,0.287210
314,0.271705
314,0.295681
314,0.275204
314,0.297565
314,0.282367
314,0.282547
314,0.300510
314,0.284485
314,0.294073
314,0.290600
314,0.298008
314,0.286023
314,0.292731
314,0.308633
314,0.284914
314,0.281737
314,0.298423
314,0.291820
314,0.296447
314,0.284814
314,0.288795
314,0.306574
314,0.269097
314,0.296504
314,0.286693
314,0.285531
314,0.301650
314,0.310069
314,0.279455
314,0.262474
315,0.297919
315,0.296765
315,0.283021
315,0.291137
315,0.274437
315,0.292941
315,0.288839
315,0.279154
315,0.291266
315,0.288016
315,0.298415
315,0.274351
315,0.289764
315,0.307721
315,0.283967
315,0.272958
315,0.286392
315,0.298662
315,0.300463
315,0.286046
315,0.288332
315,0.276733
315,0.285621
315,0.312699
315,0.291215
315,0.306458
315,0.297617
315,0.284903
315,0.287502
315,0.299749
315,0.301826
315,0.285923
315,0.270943
315,0.279207
315,0.273491
315,0.301488
315,0.292698
315,0.278752
315,0.313675
315,0.285126
315,0.294367
315,0.274456
315,0.309964
315,0.292936
315,0.298088
315,0.291421
315,0.288360
315,0.286030
315,0.281509
315,0.277432
316,0.278060
316,0.273719
316,0.282410
316,0.304154
316,0.302220
316,0.283920
316,0.276810
316,0.274499
316,0.304290
316,0.296854
316,0.294439
316,0.307261
316,0.283501
316,0.289890
316,0.301097
316,0.313035
316,0.271678
316,0.300364
316,0.276154
316,0.291712
316,0.290310
316,0.287144
316,0.287864
316,0.296571
316,0.268388
316,0.311092
316,0.290967
316,0.289979
316,0.289969
316,0.304199
316,0.282101
316,0.295434
316,0.311311
316,0.307944
316,0.290412
316,0.288167
316,0.290993
316,0.275925
316,0.280757
316,0.292926
316,0.294302
316,0.287947
316,0.281740
316,0.283575
316,0.292909
316,0.276034
316,0.277721
316,0.290168
316,0.273565
316,0.273587
317,0.292732
317,0.291994
317,0.305431
317,0.277635
317,0.277964
317,0.277152
317,0.286534
317,0.306065
317,0.281286
317,0.298629
317,0.287901
317,0.326469
317,0.276344
317,0.294456
317,0.294069
317,0.282909
317,0.297442
317,0.277503
317,0.269531
317,0.280161
317,0.294412
317,0.281998
317,0.293164
317,0.302816
317,0.286732
317,0.269172
317,0.276500
317,0.301931
317,0.272545
317,0.335167
317,0.278544
317,0.282024
317,0.281407
317,0.289781
317,0.309828
317,0.290919
317,0.299814
317,0.274128
317,0.282213
317,0.277273
317,0.277618
317,0.282533
317,0.272323
317,0.273593
317,0.296873
317,0.283186
317,0.283266
317,0.274770
317,0.279298
317,0.309064
318,0.291898
318,0.289593
318,0.276141
318,0.296963
318,0.287367
318,0.289482
318,0.308209
318,0.283975
318,0.276329
318,0.303200
318,0.272327
318,0.320196
318,0.278610
318,0.286834
318,0.275261
318,0.288210
318,0.272609
318,0.286180
318,0.273871
318,0.285305
318,0.283828
318,0.277810
318,0.288351
318,0.273847
318,0.290627
318,0.268234
318,0.280232
318,0.293988
318,0.303347
318,0.278576
318,0.300409
318,0.287216
318,0.277801
318,0.284514
318,0.283570
318,0.299681
318,0.283365
318,0.286023
318,0.291003
318,0.301910
318,0.290032
318,0.288228
318,0.287243
318,0.292600
318,0.292500
318,0.286783
318,0.302205
318,0.266059
318,0.303179
318,0.272875
319,0.311222
319,0.298840
319,0.285000
319,0.274894
319,0.306610
319,0.294233
319,0.278163
319,0.269733
319,0.265308
319,0.281003
319,0.286167
319,0.300531
319,0.277066
319,0.276700
319,0.276652
319,0.301925
319,0.282288
319,0.299333
319,0.283183
319,0.276525
319,0.279990
319,0.274670
319,0.281675
319,0.272551
319,0.293756
319,0.278845
319,0.283562
319,0.280823
319,0.297682
319,0.278366
319,0.297202
319,0.272523
319,0.307983
319,0.287711
319,0.282592
319,0.280114
319,0.297224
319,0.287767
319,0.298940
319,0.293429
319,0.285980
319,0.318458
319,0.278032
319,0.281378
319,0.284055
319,0.301086
319,0.303964
319,0.281813
319,0.283967
319,0.288437
320,0.290843
320,0.292428
320,0.286186
320,0.303318
320,0.258756
320,0.289930
320,0.288166
320,0.281309
320,0.278400
320,0.305499
320,0.295743
320,0.306696
320,0.281945
320,0.291445
320,0.320060
320,0.290798
320,0.310989
320,0.271777
320,0.292892
320,0.294067
320,0.281396
320,0.279169
320,0.292472
320,0.294742
320,0.288464
320,0.286907
320,0.294801
320,0.289910
320,0.293390
320,0.283589
320,0.302253
320,0.283839
320,0.272839
320,0.270537
320,0.286528
320,0.295849
320,0.281012
320,0.290311
320,0.278761
320,0.276294
320,0.280766
320,0.285564
320,0.292739
320,0.277833
320,0.294873
320,0.268234
320,0.265532
320,0.271887
320,0.304664
320,0.285152
321,0.284915
321,0.278593
321,0.288151
321,0.270874
321,0.295587
321,0.300431
321,0.273224
321,0.267225
321,0.272818
321,0.280379
321,0.274993
321,0.270902
321,0.298262
321,0.298726
321,0.298522
321,0.277256
321,0.307902
321,0.275823
321,0.271374
321,0.302692
321,0.292254
321,0.293208
321,0.304939
321,0.284291
321,0.291320
321,0.298640
321,0.306215
321,0.285828
321,0.280654
321,0.285598
321,0.289079
321,0.297108
321,0.313307
321,0.274520
321,0.295399
321,0.279020
321,0.279707
321,0.284621
321,0.285107
321,0.294732
321,0.271247
321,0.273864
321,0.294704
321,0.286056
321,0.278255
321,0.283627
321,0.303273
321,0.278352
321,0.282333
321,0.281470
322,0.286301
322,0.291132
322,0.297305
322,0.309665
322,0.271964
322,0.280770
322,0.307753
322,0.290338
322,0.281205
322,0.303709
322,0.297220
322,0.283967
322,0.292613
322,0.283481
322,0.279086
322,0.281035
322,0.280759
322,0.295408
322,0.296936
322,0.301341
322,0.262128
322,0.280775
322,0.281441
322,0.291840
322,0.310795
322,0.302117
322,0.283365
322,0.291837
322,0.292156
322,0.300179
322,0.287482
322,0.297178
322,0.290620
322,0.277761
322,0.273732
322,0.279919
322,0.295262
322,0.272835
322,0.276063
322,0.274590
322,0.292273
322,0.289789
322,0.290334
322,0.296335
322,0.300833
322,0.293760
322,0.300297
322,0.322953
322,0.287676
322,0.303983
323,0.308684
323,0.290554
323,0.279241
323,0.282326
323,0.285684
323,0.310472
323,0.293816
323,0.295448
323,0.302807
323,0.294283
323,0.293113
323,0.304009
323,0.288050
323,0.295356
323,0.301609
323,0.305147
323,0.294903
323,0.290946
323,0.309666
323,0.300713
323,0.290637
323,0.284132
323,0.275721
323,0.288920
323,0.277476
323,0.313578
323,0.304737
323,0.291581
323,0.303844
323,0.296366
323,0.298322
323,0.324873
323,0.294656
323,0.308670
323,0.283933
323,0.284277
323,0.327177
323,0.332995
323,0.293377
323,0.297718
323,0.285857
323,0.306658
323,0.297512
323,0.297579
323,0.324195
323,0.286317
323,0.315695
323,0.308373
323,0.296249
323,0.276203
324,0.291118
324,0.300243
324,0.282983
324,0.288810
324,0.278363
324,0.333791
324,0.291588
324,0.299744
324,0.278023
324,0.284442
324,0.285832
324,0.311915
324,0.297248
324,0.284818
324,0.302814
324,0.303950
324,0.281609
324,0.295148
324,0.292715
324,0.292472
324,0.288165
324,0.294424
324,0.287067
324,0.301091
324,0.300544
324,0.306563
324,0.284500
324,0.297692
324,0.289620
324,0.319916
324,0.271173
324,0.286165
324,0.275900
324,0.287843
324,0.301729
324,0.302300
324,0.333465
324,0.294754
324,0.279361
324,0.316323
324,0.311097
324,0.288972
324,0.317255
324,0.306974
324,0.287890
324,0.299063
324,0.283467
324,0.294925
324,0.273008
324,0.294521
325,0.285587
325,0.292700
325,0.292155
325,0.294421
325,0.308627
325,0.298896
325,0.288227
325,0.259806
325,0.288784
325,0.278549
325,0.278526
325,0.286510
325,0.290961
325,0.303789
325,0.282162
325,0.279285
325,0.295418
325,0.299177
325,0.265937
325,0.296318
325,0.294058
325,0.267645
325,0.283128
325,0.319825
325,0.299125
325,0.293004
325,0.290367
325,0.273006
325,0.274578
325,0.284212
325,0.295719
325,0.274201
325,0.282499
325,0.289711
325,0.296442
325,0.281521
325,0.324595
325,0.300744
325,0.293573
325,0.279029
325,0.296952
325,0.283078
325,0.274661
325,0.281522
325,0.315107
325,0.277253
325,0.284391
325,0.293667
325,0.281121
325,0.288015
326,0.300820
326,0.308352
326,0.280847
326,0.284132
326,0.286043
326,0.292035
326,0.302601
326,0.290373
326,0.285873
326,0.286357
326,0.294888
326,0.298759
326,0.271888
326,0.282969
326,0.286900
326,0.268162
326,0.273508
326,0.296653
326,0.286762
326,0.282583
326,0.300179
326,0.286876
326,0.286899
326,0.302483
326,0.281231
326,0.290056
326,0.282142
326,0.304594
326,0.301421
326,0.277219
326,0.275282
326,0.318381
326,0.301393
326,0.287490
326,0.263005
326,0.286692
326,0.270655
326,0.299277
326,0.294865
326,0.319691
326,0.281798
326,0.305257
326,0.278978
326,0.286855
326,0.279150
326,0.295092
326,0.275219
326,0.298127
326,0.294345
326,0.291467
327,0.292878
327,0.271504
327,0.279078
327,0.287238
327,0.283866
327,0.276299
327,0.313141
327,0.278912
327,0.315329
327,0.335403
327,0.299106
327,0.297631
327,0.323156
327,0.275532
327,0.286448
327,0.295280
327,0.282407
327,0.281548
327,0.313264
327,0.293180
327,0.290250
327,0.314736
327,0.300613
327,0.286147
327,0.282667
327,0.269159
327,0.283524
327,0.286636
327,0.272553
327,0.277070
327,0.289868
327,0.289739
327,0.284941
327,0.267940
327,0.288096
327,0.283549
327,0.281373
327,0.289110
327,0.279977
327,0.288412
327,0.285885
327,0.290263
327,0.290929
327,0.291585
327,0.276949
327,0.292473
327,0.290687
327,0.295518
327,0.286606
327,0.288100
328,0.283556
328,0.291447
328,0.288928
328,0.292542
328,0.282103
328,0.287879
328,0.284780
328,0.298674
328,0.312194
328,0.276362
328,0.286899
328,0.281918
328,0.283797
328,0.286435
328,0.278954
328,0.289510
328,0.291655
328,0.274195
328,0.265186
328,0.285099
328,0.309819
328,0.273711
328,0.289134
328,0.287404
328,0.277159
328,0.286037
328,0.285322
328,0.287594
328,0.282258
328,0.282930
328,0.271818
328,0.277312
328,0.307684
328,0.284824
328,0.288416
328,0.310923
328,0.292830
328,0.288364
328,0.285306
328,0.285440
328,0.296057
328,0.285426
328,0.277157
328,0.276521
328,0.291730
328,0.281247
328,0.289180
328,0.300881
328,0.279696
328,0.285439
329,0.290977
329,0.280029
329,0.287132
329,0.276999
329,0.277494
329,0.281945
329,0.282938
329,0.288119
329,0.277040
329,0.295058
329,0.290398
329,0.297593
329,0.277789
329,0.295134
329,0.276125
329,0.318977
329,0.270764
329,0.297966
329,0.275003
329,0.284975
329,0.289112
329,0.286610
329,0.285125
329,0.293093
329,0.290296
329,0.285613
329,0.280635
329,0.290725
329,0.290177
329,0.290298
329,0.298456
329,0.283645
329,0.295861
329,0.300162
329,0.310793
329,0.274819
329,0.284225
329,0.285154
329,0.278401
329,0.286957
329,0.310163
329,0.286957
329,0.299275
329,0.297465
329,0.309410
329,0.281537
329,0.288958
329,0.277984
329,0.294773
329,0.277615
330,0.278994
330,0.294418
330,0.298218
330,0.263017
330,0.283470
330,0.282461
330,0.298215
330,0.302578
330,0.292195
330,0.280778
330,0.287429
330,0.290829
330,0.297187
330,0.290567
330,0.286345
330,0.276925
330,0.291805
330,0.279123
330,0.320525
330,0.286457
330,0.271527
330,0.280647
330,0.303585
330,0.290937
330,0.282909
330,0.281451
330,0.278366
330,0.284043
330,0.302662
330,0.303094
330,0.289564
330,0.287145
330,0.296770
330,0.318344
330,0.284126
330,0.333205
330,0.294327
330,0.270834
330,0.289437
330,0.284105
330,0.310984
330,0.301821
330,0.287492
330,0.301554
330,0.311028
330,0.324678
330,0.283321
330,0.291924
330,0.285683
330,0.293842
331,0.288944
331,0.279322
331,0.294306
331,0.298499
331,0.281527
331,0.291932
331,0.287040
331,0.289743
331,0.280357
331,0.293152
331,0.290630
331,0.297499
331,0.279036
331,0.296214
331,0.292149
331,0.288095
331,0.280245
331,0.282313
331,0.281839
331,0.302547
331,0.303673
331,0.275098
331,0.285319
331,0.292444
331,0.270006
331,0.296801
331,0.283720
331,0.325829
331,0.284548
331,0.289954
331,0.307244
331,0.287055
331,0.299124
331,0.304336
331,0.308254
331,0.293436
331,0.310556
331,0.292095
331,0.288218
331,0.309358
331,0.292521
331,0.286926
331,0.276806
331,0.315141
331,0.289032
331,0.291873
331,0.302693
331,0.325464
331,0.316441
331,0.299348
332,0.279217
332,0.327288
332,0.306448
332,0.303110
332,0.312512
332,0.292847
332,0.302500
332,0.290946
332,0.298853
332,0.281141
332,0.286973
332,0.278440
332,0.298141
332,0.297360
332,0.303598
332,0.297044
332,0.301359
332,0.324325
332,0.317570
332,0.316077
332,0.281886
332,0.288894
332,0.296906
332,0.297327
332,0.278908
332,0.293537
332,0.314486
332,0.312004
332,0.283391
332,0.304970
332,0.327688
332,0.372419
332,0.337604
332,0.328832
332,0.341700
332,0.294102
