Thread Count, Parallel Sim Approximation, Time, Error, Abs Error
1000000,1.000000,0.183302,3.916192e-08,3.916192e-08
1000000,1.000000,0.195833,3.916192e-08,3.916192e-08
1000000,1.000000,0.191939,3.916192e-08,3.916192e-08
1000000,1.000000,0.186828,3.916192e-08,3.916192e-08
1000000,1.000000,0.184890,3.916192e-08,3.916192e-08
1000000,1.000000,0.178833,3.916192e-08,3.916192e-08
1000000,1.000000,0.184903,3.916192e-08,3.916192e-08
1000000,1.000000,0.179219,3.916192e-08,3.916192e-08
1000000,1.000000,0.172891,3.916192e-08,3.916192e-08
1000000,1.000000,0.192901,3.916192e-08,3.916192e-08
1000000,1.000000,0.178899,3.916192e-08,3.916192e-08
1000000,1.000000,0.181447,3.916192e-08,3.916192e-08
1000000,1.000000,0.175988,3.916192e-08,3.916192e-08
1000000,1.000000,0.182341,3.916192e-08,3.916192e-08
1000000,1.000000,0.177715,3.916192e-08,3.916192e-08
1000000,1.000000,0.179529,3.916192e-08,3.916192e-08
1000000,1.000000,0.191656,3.916192e-08,3.916192e-08
1000000,1.000000,0.177914,3.916192e-08,3.916192e-08
1000000,1.000000,0.182310,3.916192e-08,3.916192e-08
1000000,1.000000,0.184754,3.916192e-08,3.916192e-08
1000000,1.000000,0.187300,3.916192e-08,3.916192e-08
1000000,1.000000,0.180828,3.916192e-08,3.916192e-08
1000000,1.000000,0.179290,3.916192e-08,3.916192e-08
1000000,1.000000,0.179732,3.916192e-08,3.916192e-08
1000000,1.000000,0.178403,3.916192e-08,3.916192e-08
1000000,1.000000,0.182015,3.916192e-08,3.916192e-08
1000000,1.000000,0.178282,3.916192e-08,3.916192e-08
1000000,1.000000,0.178224,3.916192e-08,3.916192e-08
1000000,1.000000,0.181355,3.916192e-08,3.916192e-08
1000000,1.000000,0.183121,3.916192e-08,3.916192e-08
1000000,1.000000,0.179963,3.916192e-08,3.916192e-08
1000000,1.000000,0.180714,3.916192e-08,3.916192e-08
1000000,1.000000,0.183084,3.916192e-08,3.916192e-08
1000000,1.000000,0.181590,3.916192e-08,3.916192e-08
1000000,1.000000,0.198810,3.916192e-08,3.916192e-08
1000000,1.000000,0.188482,3.916192e-08,3.916192e-08
1000000,1.000000,0.201339,3.916192e-08,3.916192e-08
1000000,1.000000,0.189584,3.916192e-08,3.916192e-08
1000000,1.000000,0.189199,3.916192e-08,3.916192e-08
1000000,1.000000,0.180979,3.916192e-08,3.916192e-08
1000000,1.000000,0.181745,3.916192e-08,3.916192e-08
1000000,1.000000,0.177089,3.916192e-08,3.916192e-08
1000000,1.000000,0.198604,3.916192e-08,3.916192e-08
1000000,1.000000,0.183999,3.916192e-08,3.916192e-08
1000000,1.000000,0.183575,3.916192e-08,3.916192e-08
1000000,1.000000,0.203372,3.916192e-08,3.916192e-08
1000000,1.000000,0.181751,3.916192e-08,3.916192e-08
1000000,1.000000,0.182686,3.916192e-08,3.916192e-08
1000000,1.000000,0.183076,3.916192e-08,3.916192e-08
1000000,1.000000,0.190559,3.916192e-08,3.916192e-08
1000000,1.000000,0.182915,3.916192e-08,3.916192e-08
1000000,1.000000,0.204598,3.916192e-08,3.916192e-08
1000000,1.000000,0.203500,3.916192e-08,3.916192e-08
1000000,1.000000,0.213774,3.916192e-08,3.916192e-08
1000000,1.000000,0.207756,3.916192e-08,3.916192e-08
1000000,1.000000,0.181624,3.916192e-08,3.916192e-08
1000000,1.000000,0.180151,3.916192e-08,3.916192e-08
1000000,1.000000,0.201560,3.916192e-08,3.916192e-08
1000000,1.000000,0.187516,3.916192e-08,3.916192e-08
1000000,1.000000,0.186426,3.916192e-08,3.916192e-08
1000000,1.000000,0.184725,3.916192e-08,3.916192e-08
1000000,1.000000,0.205655,3.916192e-08,3.916192e-08
1000000,1.000000,0.187228,3.916192e-08,3.916192e-08
1000000,1.000000,0.216721,3.916192e-08,3.916192e-08
1000000,1.000000,0.182278,3.916192e-08,3.916192e-08
1000000,1.000000,0.193933,3.916192e-08,3.916192e-08
1000000,1.000000,0.186598,3.916192e-08,3.916192e-08
1000000,1.000000,0.197840,3.916192e-08,3.916192e-08
1000000,1.000000,0.187825,3.916192e-08,3.916192e-08
1000000,1.000000,0.195265,3.916192e-08,3.916192e-08
1000000,1.000000,0.207899,3.916192e-08,3.916192e-08
1000000,1.000000,0.187378,3.916192e-08,3.916192e-08
1000000,1.000000,0.190385,3.916192e-08,3.916192e-08
1000000,1.000000,0.182236,3.916192e-08,3.916192e-08
1000000,1.000000,0.185689,3.916192e-08,3.916192e-08
1000000,1.000000,0.200776,3.916192e-08,3.916192e-08
1000000,1.000000,0.185269,3.916192e-08,3.916192e-08
1000000,1.000000,0.185668,3.916192e-08,3.916192e-08
1000000,1.000000,0.209209,3.916192e-08,3.916192e-08
1000000,1.000000,0.187885,3.916192e-08,3.916192e-08
1000000,1.000000,0.185927,3.916192e-08,3.916192e-08
1000000,1.000000,0.185818,3.916192e-08,3.916192e-08
1000000,1.000000,0.189964,3.916192e-08,3.916192e-08
1000000,1.000000,0.203927,3.916192e-08,3.916192e-08
1000000,1.000000,0.190516,3.916192e-08,3.916192e-08
1000000,1.000000,0.188201,3.916192e-08,3.916192e-08
1000000,1.000000,0.207276,3.916192e-08,3.916192e-08
1000000,1.000000,0.190786,3.916192e-08,3.916192e-08
1000000,1.000000,0.189315,3.916192e-08,3.916192e-08
1000000,1.000000,0.187046,3.916192e-08,3.916192e-08
1000000,1.000000,0.212873,3.916192e-08,3.916192e-08
1000000,1.000000,0.193335,3.916192e-08,3.916192e-08
1000000,1.000000,0.195708,3.916192e-08,3.916192e-08
1000000,1.000000,0.194568,3.916192e-08,3.916192e-08
1000000,1.000000,0.183381,3.916192e-08,3.916192e-08
1000000,1.000000,0.207491,3.916192e-08,3.916192e-08
1000000,1.000000,0.193984,3.916192e-08,3.916192e-08
1000000,1.000000,0.186074,3.916192e-08,3.916192e-08
1000000,1.000000,0.190008,3.916192e-08,3.916192e-08
1000000,1.000000,0.185766,3.916192e-08,3.916192e-08
1000000,1.000000,0.195618,3.916192e-08,3.916192e-08
1000000,1.000000,0.188783,3.916192e-08,3.916192e-08
1000000,1.000000,0.189754,3.916192e-08,3.916192e-08
1000000,1.000000,0.203673,3.916192e-08,3.916192e-08
1000000,1.000000,0.194158,3.916192e-08,3.916192e-08
1000000,1.000000,0.193253,3.916192e-08,3.916192e-08
1000000,1.000000,0.189574,3.916192e-08,3.916192e-08
1000000,1.000000,0.185239,3.916192e-08,3.916192e-08
1000000,1.000000,0.206460,3.916192e-08,3.916192e-08
1000000,1.000000,0.200785,3.916192e-08,3.916192e-08
1000000,1.000000,0.191987,3.916192e-08,3.916192e-08
1000000,1.000000,0.187095,3.916192e-08,3.916192e-08
1000000,1.000000,0.194437,3.916192e-08,3.916192e-08
1000000,1.000000,0.206242,3.916192e-08,3.916192e-08
1000000,1.000000,0.204636,3.916192e-08,3.916192e-08
1000000,1.000000,0.190567,3.916192e-08,3.916192e-08
1000000,1.000000,0.201836,3.916192e-08,3.916192e-08
1000000,1.000000,0.212698,3.916192e-08,3.916192e-08
1000000,1.000000,0.187503,3.916192e-08,3.916192e-08
1000000,1.000000,0.192754,3.916192e-08,3.916192e-08
1000000,1.000000,0.195185,3.916192e-08,3.916192e-08
1000000,1.000000,0.190602,3.916192e-08,3.916192e-08
1000000,1.000000,0.189628,3.916192e-08,3.916192e-08
1000000,1.000000,0.207257,3.916192e-08,3.916192e-08
1000000,1.000000,0.190330,3.916192e-08,3.916192e-08
1000000,1.000000,0.188732,3.916192e-08,3.916192e-08
1000000,1.000000,0.192647,3.916192e-08,3.916192e-08
1000000,1.000000,0.205925,3.916192e-08,3.916192e-08
1000000,1.000000,0.191053,3.916192e-08,3.916192e-08
1000000,1.000000,0.211283,3.916192e-08,3.916192e-08
1000000,1.000000,0.192215,3.916192e-08,3.916192e-08
1000000,1.000000,0.190332,3.916192e-08,3.916192e-08
1000000,1.000000,0.208472,3.916192e-08,3.916192e-08
1000000,1.000000,0.201041,3.916192e-08,3.916192e-08
1000000,1.000000,0.191355,3.916192e-08,3.916192e-08
1000000,1.000000,0.214177,3.916192e-08,3.916192e-08
1000000,1.000000,0.196356,3.916192e-08,3.916192e-08
1000000,1.000000,0.209999,3.916192e-08,3.916192e-08
1000000,1.000000,0.218564,3.916192e-08,3.916192e-08
1000000,1.000000,0.215402,3.916192e-08,3.916192e-08
1000000,1.000000,0.194025,3.916192e-08,3.916192e-08
1000000,1.000000,0.208608,3.916192e-08,3.916192e-08
1000000,1.000000,0.220339,3.916192e-08,3.916192e-08
1000000,1.000000,0.192847,3.916192e-08,3.916192e-08
1000000,1.000000,0.196004,3.916192e-08,3.916192e-08
1000000,1.000000,0.206639,3.916192e-08,3.916192e-08
1000000,1.000000,0.214027,3.916192e-08,3.916192e-08
1000000,1.000000,0.196351,3.916192e-08,3.916192e-08
1000000,1.000000,0.197793,3.916192e-08,3.916192e-08
1000000,1.000000,0.208346,3.916192e-08,3.916192e-08
1000000,1.000000,0.195720,3.916192e-08,3.916192e-08
1000000,1.000000,0.198127,3.916192e-08,3.916192e-08
1000000,1.000000,0.215185,3.916192e-08,3.916192e-08
1000000,1.000000,0.198331,3.916192e-08,3.916192e-08
1000000,1.000000,0.209725,3.916192e-08,3.916192e-08
1000000,1.000000,0.196694,3.916192e-08,3.916192e-08
1000000,1.000000,0.193524,3.916192e-08,3.916192e-08
1000000,1.000000,0.215196,3.916192e-08,3.916192e-08
1000000,1.000000,0.191809,3.916192e-08,3.916192e-08
1000000,1.000000,0.198325,3.916192e-08,3.916192e-08
1000000,1.000000,0.199181,3.916192e-08,3.916192e-08
1000000,1.000000,0.197600,3.916192e-08,3.916192e-08
1000000,1.000000,0.195000,3.916192e-08,3.916192e-08
1000000,1.000000,0.196360,3.916192e-08,3.916192e-08
1000000,1.000000,0.212305,3.916192e-08,3.916192e-08
1000000,1.000000,0.204619,3.916192e-08,3.916192e-08
1000000,1.000000,0.186509,3.916192e-08,3.916192e-08
1000000,1.000000,0.212785,3.916192e-08,3.916192e-08
1000000,1.000000,0.213333,3.916192e-08,3.916192e-08
1000000,1.000000,0.228026,3.916192e-08,3.916192e-08
1000000,1.000000,0.198730,3.916192e-08,3.916192e-08
1000000,1.000000,0.195964,3.916192e-08,3.916192e-08
1000000,1.000000,0.196466,3.916192e-08,3.916192e-08
1000000,1.000000,0.212762,3.916192e-08,3.916192e-08
1000000,1.000000,0.202298,3.916192e-08,3.916192e-08
1000000,1.000000,0.207039,3.916192e-08,3.916192e-08
1000000,1.000000,0.219402,3.916192e-08,3.916192e-08
1000000,1.000000,0.196677,3.916192e-08,3.916192e-08
1000000,1.000000,0.198621,3.916192e-08,3.916192e-08
1000000,1.000000,0.199098,3.916192e-08,3.916192e-08
1000000,1.000000,0.202013,3.916192e-08,3.916192e-08
1000000,1.000000,0.197281,3.916192e-08,3.916192e-08
1000000,1.000000,0.192432,3.916192e-08,3.916192e-08
1000000,1.000000,0.218233,3.916192e-08,3.916192e-08
1000000,1.000000,0.200234,3.916192e-08,3.916192e-08
1000000,1.000000,0.206939,3.916192e-08,3.916192e-08
1000000,1.000000,0.201218,3.916192e-08,3.916192e-08
1000000,1.000000,0.195805,3.916192e-08,3.916192e-08
1000000,1.000000,0.203098,3.916192e-08,3.916192e-08
1000000,1.000000,0.197769,3.916192e-08,3.916192e-08
1000000,1.000000,0.199094,3.916192e-08,3.916192e-08
1000000,1.000000,0.201579,3.916192e-08,3.916192e-08
1000000,1.000000,0.197565,3.916192e-08,3.916192e-08
1000000,1.000000,0.199835,3.916192e-08,3.916192e-08
1000000,1.000000,0.205369,3.916192e-08,3.916192e-08
1000000,1.000000,0.198702,3.916192e-08,3.916192e-08
1000000,1.000000,0.198677,3.916192e-08,3.916192e-08
1000000,1.000000,0.197758,3.916192e-08,3.916192e-08
1000000,1.000000,0.197327,3.916192e-08,3.916192e-08
1000000,1.000000,0.210720,3.916192e-08,3.916192e-08
1000000,1.000000,0.210651,3.916192e-08,3.916192e-08
1000000,1.000000,0.206304,3.916192e-08,3.916192e-08
1000000,1.000000,0.215653,3.916192e-08,3.916192e-08
1000000,1.000000,0.200217,3.916192e-08,3.916192e-08
1000000,1.000000,0.201538,3.916192e-08,3.916192e-08
1000000,1.000000,0.199436,3.916192e-08,3.916192e-08
1000000,1.000000,0.209308,3.916192e-08,3.916192e-08
1000000,1.000000,0.216994,3.916192e-08,3.916192e-08
1000000,1.000000,0.219412,3.916192e-08,3.916192e-08
1000000,1.000000,0.232033,3.916192e-08,3.916192e-08
1000000,1.000000,0.209210,3.916192e-08,3.916192e-08
1000000,1.000000,0.217780,3.916192e-08,3.916192e-08
1000000,1.000000,0.202937,3.916192e-08,3.916192e-08
1000000,1.000000,0.211925,3.916192e-08,3.916192e-08
1000000,1.000000,0.206419,3.916192e-08,3.916192e-08
1000000,1.000000,0.213356,3.916192e-08,3.916192e-08
1000000,1.000000,0.209555,3.916192e-08,3.916192e-08
1000000,1.000000,0.209958,3.916192e-08,3.916192e-08
1000000,1.000000,0.204454,3.916192e-08,3.916192e-08
1000000,1.000000,0.208055,3.916192e-08,3.916192e-08
1000000,1.000000,0.205569,3.916192e-08,3.916192e-08
1000000,1.000000,0.207853,3.916192e-08,3.916192e-08
1000000,1.000000,0.208401,3.916192e-08,3.916192e-08
1000000,1.000000,0.221918,3.916192e-08,3.916192e-08
1000000,1.000000,0.206745,3.916192e-08,3.916192e-08
1000000,1.000000,0.206898,3.916192e-08,3.916192e-08
1000000,1.000000,0.228102,3.916192e-08,3.916192e-08
1000000,1.000000,0.213690,3.916192e-08,3.916192e-08
1000000,1.000000,0.220104,3.916192e-08,3.916192e-08
1000000,1.000000,0.204965,3.916192e-08,3.916192e-08
1000000,1.000000,0.206761,3.916192e-08,3.916192e-08
1000000,1.000000,0.206670,3.916192e-08,3.916192e-08
1000000,1.000000,0.223250,3.916192e-08,3.916192e-08
1000000,1.000000,0.222801,3.916192e-08,3.916192e-08
1000000,1.000000,0.231296,3.916192e-08,3.916192e-08
1000000,1.000000,0.207434,3.916192e-08,3.916192e-08
1000000,1.000000,0.214383,3.916192e-08,3.916192e-08
1000000,1.000000,0.203219,3.916192e-08,3.916192e-08
1000000,1.000000,0.192513,3.916192e-08,3.916192e-08
1000000,1.000000,0.203075,3.916192e-08,3.916192e-08
1000000,1.000000,0.216060,3.916192e-08,3.916192e-08
1000000,1.000000,0.215913,3.916192e-08,3.916192e-08
1000000,1.000000,0.224836,3.916192e-08,3.916192e-08
1000000,1.000000,0.232794,3.916192e-08,3.916192e-08
1000000,1.000000,0.206909,3.916192e-08,3.916192e-08
1000000,1.000000,0.212473,3.916192e-08,3.916192e-08
1000000,1.000000,0.222568,3.916192e-08,3.916192e-08
1000000,1.000000,0.214008,3.916192e-08,3.916192e-08
1000000,1.000000,0.206018,3.916192e-08,3.916192e-08
1000000,1.000000,0.207687,3.916192e-08,3.916192e-08
1000000,1.000000,0.205704,3.916192e-08,3.916192e-08
1000000,1.000000,0.228603,3.916192e-08,3.916192e-08
1000000,1.000000,0.211855,3.916192e-08,3.916192e-08
1000000,1.000000,0.219546,3.916192e-08,3.916192e-08
1000000,1.000000,0.220315,3.916192e-08,3.916192e-08
1000000,1.000000,0.210247,3.916192e-08,3.916192e-08
1000000,1.000000,0.206940,3.916192e-08,3.916192e-08
1000000,1.000000,0.209952,3.916192e-08,3.916192e-08
1000000,1.000000,0.225036,3.916192e-08,3.916192e-08
1000000,1.000000,0.205901,3.916192e-08,3.916192e-08
1000000,1.000000,0.221786,3.916192e-08,3.916192e-08
1000000,1.000000,0.229211,3.916192e-08,3.916192e-08
1000000,1.000000,0.226227,3.916192e-08,3.916192e-08
1000000,1.000000,0.211189,3.916192e-08,3.916192e-08
1000000,1.000000,0.212553,3.916192e-08,3.916192e-08
1000000,1.000000,0.218188,3.916192e-08,3.916192e-08
1000000,1.000000,0.210439,3.916192e-08,3.916192e-08
1000000,1.000000,0.222657,3.916192e-08,3.916192e-08
1000000,1.000000,0.216998,3.916192e-08,3.916192e-08
1000000,1.000000,0.231984,3.916192e-08,3.916192e-08
1000000,1.000000,0.210622,3.916192e-08,3.916192e-08
1000000,1.000000,0.209711,3.916192e-08,3.916192e-08
1000000,1.000000,0.212522,3.916192e-08,3.916192e-08
1000000,1.000000,0.211148,3.916192e-08,3.916192e-08
1000000,1.000000,0.210902,3.916192e-08,3.916192e-08
1000000,1.000000,0.225225,3.916192e-08,3.916192e-08
1000000,1.000000,0.206514,3.916192e-08,3.916192e-08
1000000,1.000000,0.219985,3.916192e-08,3.916192e-08
1000000,1.000000,0.206812,3.916192e-08,3.916192e-08
1000000,1.000000,0.257109,3.916192e-08,3.916192e-08
1000000,1.000000,0.237037,3.916192e-08,3.916192e-08
1000000,1.000000,0.238507,3.916192e-08,3.916192e-08
1000000,1.000000,0.246653,3.916192e-08,3.916192e-08
1000000,1.000000,0.244103,3.916192e-08,3.916192e-08
1000000,1.000000,0.251377,3.916192e-08,3.916192e-08
1000000,1.000000,0.244666,3.916192e-08,3.916192e-08
1000000,1.000000,0.244465,3.916192e-08,3.916192e-08
1000000,1.000000,0.246678,3.916192e-08,3.916192e-08
1000000,1.000000,0.264901,3.916192e-08,3.916192e-08
1000000,1.000000,0.245785,3.916192e-08,3.916192e-08
1000000,1.000000,0.241584,3.916192e-08,3.916192e-08
1000000,1.000000,0.273566,3.916192e-08,3.916192e-08
1000000,1.000000,0.257691,3.916192e-08,3.916192e-08
1000000,1.000000,0.246624,3.916192e-08,3.916192e-08
1000000,1.000000,0.237436,3.916192e-08,3.916192e-08
1000000,1.000000,0.225703,3.916192e-08,3.916192e-08
1000000,1.000000,0.227021,3.916192e-08,3.916192e-08
1000000,1.000000,0.209201,3.916192e-08,3.916192e-08
1000000,1.000000,0.234459,3.916192e-08,3.916192e-08
1000000,1.000000,0.211857,3.916192e-08,3.916192e-08
1000000,1.000000,0.211288,3.916192e-08,3.916192e-08
1000000,1.000000,0.212241,3.916192e-08,3.916192e-08
1000000,1.000000,0.235297,3.916192e-08,3.916192e-08
1000000,1.000000,0.227560,3.916192e-08,3.916192e-08
1000000,1.000000,0.210632,3.916192e-08,3.916192e-08
1000000,1.000000,0.211614,3.916192e-08,3.916192e-08
1000000,1.000000,0.211334,3.916192e-08,3.916192e-08
1000000,1.000000,0.207568,3.916192e-08,3.916192e-08
1000000,1.000000,0.215949,3.916192e-08,3.916192e-08
1000000,1.000000,0.216904,3.916192e-08,3.916192e-08
1000000,1.000000,0.229399,3.916192e-08,3.916192e-08
1000000,1.000000,0.214584,3.916192e-08,3.916192e-08
1000000,1.000000,0.218612,3.916192e-08,3.916192e-08
1000000,1.000000,0.210755,3.916192e-08,3.916192e-08
1000000,1.000000,0.236033,3.916192e-08,3.916192e-08
1000000,1.000000,0.214337,3.916192e-08,3.916192e-08
1000000,1.000000,0.231207,3.916192e-08,3.916192e-08
1000000,1.000000,0.234609,3.916192e-08,3.916192e-08
1000000,1.000000,0.214154,3.916192e-08,3.916192e-08
1000000,1.000000,0.222149,3.916192e-08,3.916192e-08
1000000,1.000000,0.214294,3.916192e-08,3.916192e-08
1000000,1.000000,0.227354,3.916192e-08,3.916192e-08
1000000,1.000000,0.235762,3.916192e-08,3.916192e-08
1000000,1.000000,0.218589,3.916192e-08,3.916192e-08
1000000,1.000000,0.217136,3.916192e-08,3.916192e-08
1000000,1.000000,0.218334,3.916192e-08,3.916192e-08
1000000,1.000000,0.229792,3.916192e-08,3.916192e-08
1000000,1.000000,0.224402,3.916192e-08,3.916192e-08
1000000,1.000000,0.214200,3.916192e-08,3.916192e-08
1000000,1.000000,0.239755,3.916192e-08,3.916192e-08
1000000,1.000000,0.220467,3.916192e-08,3.916192e-08
1000000,1.000000,0.224840,3.916192e-08,3.916192e-08
1000000,1.000000,0.217924,3.916192e-08,3.916192e-08
1000000,1.000000,0.209802,3.916192e-08,3.916192e-08
1000000,1.000000,0.230738,3.916192e-08,3.916192e-08
1000000,1.000000,0.237462,3.916192e-08,3.916192e-08
1000000,1.000000,0.213493,3.916192e-08,3.916192e-08
1000000,1.000000,0.240384,3.916192e-08,3.916192e-08
1000000,1.000000,0.223959,3.916192e-08,3.916192e-08
1000000,1.000000,0.220559,3.916192e-08,3.916192e-08
1000000,1.000000,0.235928,3.916192e-08,3.916192e-08
1000000,1.000000,0.218786,3.916192e-08,3.916192e-08
1000000,1.000000,0.272507,3.916192e-08,3.916192e-08
1000000,1.000000,0.258071,3.916192e-08,3.916192e-08
1000000,1.000000,0.240922,3.916192e-08,3.916192e-08
1000000,1.000000,0.250060,3.916192e-08,3.916192e-08
1000000,1.000000,0.247586,3.916192e-08,3.916192e-08
1000000,1.000000,0.256451,3.916192e-08,3.916192e-08
1000000,1.000000,0.259826,3.916192e-08,3.916192e-08
1000000,1.000000,0.257261,3.916192e-08,3.916192e-08
1000000,1.000000,0.266221,3.916192e-08,3.916192e-08
1000000,1.000000,0.268131,3.916192e-08,3.916192e-08
1000000,1.000000,0.250197,3.916192e-08,3.916192e-08
1000000,1.000000,0.249630,3.916192e-08,3.916192e-08
1000000,1.000000,0.255064,3.916192e-08,3.916192e-08
1000000,1.000000,0.268297,3.916192e-08,3.916192e-08
1000000,1.000000,0.243923,3.916192e-08,3.916192e-08
1000000,1.000000,0.222542,3.916192e-08,3.916192e-08
1000000,1.000000,0.224242,3.916192e-08,3.916192e-08
1000000,1.000000,0.224194,3.916192e-08,3.916192e-08
1000000,1.000000,0.258349,3.916192e-08,3.916192e-08
1000000,1.000000,0.226944,3.916192e-08,3.916192e-08
1000000,1.000000,0.222315,3.916192e-08,3.916192e-08
1000000,1.000000,0.227395,3.916192e-08,3.916192e-08
1000000,1.000000,0.222612,3.916192e-08,3.916192e-08
1000000,1.000000,0.226385,3.916192e-08,3.916192e-08
1000000,1.000000,0.234909,3.916192e-08,3.916192e-08
1000000,1.000000,0.220066,3.916192e-08,3.916192e-08
1000000,1.000000,0.224749,3.916192e-08,3.916192e-08
1000000,1.000000,0.218107,3.916192e-08,3.916192e-08
1000000,1.000000,0.229924,3.916192e-08,3.916192e-08
1000000,1.000000,0.239236,3.916192e-08,3.916192e-08
1000000,1.000000,0.228719,3.916192e-08,3.916192e-08
1000000,1.000000,0.237162,3.916192e-08,3.916192e-08
1000000,1.000000,0.219774,3.916192e-08,3.916192e-08
1000000,1.000000,0.223218,3.916192e-08,3.916192e-08
1000000,1.000000,0.232774,3.916192e-08,3.916192e-08
1000000,1.000000,0.220325,3.916192e-08,3.916192e-08
1000000,1.000000,0.242506,3.916192e-08,3.916192e-08
1000000,1.000000,0.238239,3.916192e-08,3.916192e-08
1000000,1.000000,0.246537,3.916192e-08,3.916192e-08
1000000,1.000000,0.249552,3.916192e-08,3.916192e-08
1000000,1.000000,0.221403,3.916192e-08,3.916192e-08
1000000,1.000000,0.225157,3.916192e-08,3.916192e-08
1000000,1.000000,0.233136,3.916192e-08,3.916192e-08
1000000,1.000000,0.249786,3.916192e-08,3.916192e-08
1000000,1.000000,0.224211,3.916192e-08,3.916192e-08
1000000,1.000000,0.222250,3.916192e-08,3.916192e-08
1000000,1.000000,0.236421,3.916192e-08,3.916192e-08
1000000,1.000000,0.220378,3.916192e-08,3.916192e-08
1000000,1.000000,0.225966,3.916192e-08,3.916192e-08
1000000,1.000000,0.223913,3.916192e-08,3.916192e-08
1000000,1.000000,0.237434,3.916192e-08,3.916192e-08
1000000,1.000000,0.224303,3.916192e-08,3.916192e-08
1000000,1.000000,0.227524,3.916192e-08,3.916192e-08
1000000,1.000000,0.226114,3.916192e-08,3.916192e-08
1000000,1.000000,0.235232,3.916192e-08,3.916192e-08
1000000,1.000000,0.220229,3.916192e-08,3.916192e-08
1000000,1.000000,0.240415,3.916192e-08,3.916192e-08
1000000,1.000000,0.225004,3.916192e-08,3.916192e-08
1000000,1.000000,0.242052,3.916192e-08,3.916192e-08
1000000,1.000000,0.218989,3.916192e-08,3.916192e-08
1000000,1.000000,0.224577,3.916192e-08,3.916192e-08
1000000,1.000000,0.223727,3.916192e-08,3.916192e-08
1000000,1.000000,0.221490,3.916192e-08,3.916192e-08
1000000,1.000000,0.232915,3.916192e-08,3.916192e-08
1000000,1.000000,0.224326,3.916192e-08,3.916192e-08
1000000,1.000000,0.223664,3.916192e-08,3.916192e-08
1000000,1.000000,0.223008,3.916192e-08,3.916192e-08
1000000,1.000000,0.227867,3.916192e-08,3.916192e-08
1000000,1.000000,0.225836,3.916192e-08,3.916192e-08
1000000,1.000000,0.235958,3.916192e-08,3.916192e-08
1000000,1.000000,0.245945,3.916192e-08,3.916192e-08
1000000,1.000000,0.229266,3.916192e-08,3.916192e-08
1000000,1.000000,0.222265,3.916192e-08,3.916192e-08
1000000,1.000000,0.223110,3.916192e-08,3.916192e-08
1000000,1.000000,0.219283,3.916192e-08,3.916192e-08
1000000,1.000000,0.223388,3.916192e-08,3.916192e-08
1000000,1.000000,0.225763,3.916192e-08,3.916192e-08
1000000,1.000000,0.235317,3.916192e-08,3.916192e-08
1000000,1.000000,0.229869,3.916192e-08,3.916192e-08
1000000,1.000000,0.239513,3.916192e-08,3.916192e-08
1000000,1.000000,0.229387,3.916192e-08,3.916192e-08
1000000,1.000000,0.231364,3.916192e-08,3.916192e-08
1000000,1.000000,0.224993,3.916192e-08,3.916192e-08
1000000,1.000000,0.228432,3.916192e-08,3.916192e-08
1000000,1.000000,0.227426,3.916192e-08,3.916192e-08
1000000,1.000000,0.251180,3.916192e-08,3.916192e-08
1000000,1.000000,0.228400,3.916192e-08,3.916192e-08
1000000,1.000000,0.229733,3.916192e-08,3.916192e-08
1000000,1.000000,0.253853,3.916192e-08,3.916192e-08
1000000,1.000000,0.226889,3.916192e-08,3.916192e-08
1000000,1.000000,0.230939,3.916192e-08,3.916192e-08
1000000,1.000000,0.230479,3.916192e-08,3.916192e-08
1000000,1.000000,0.230842,3.916192e-08,3.916192e-08
1000000,1.000000,0.225933,3.916192e-08,3.916192e-08
1000000,1.000000,0.251425,3.916192e-08,3.916192e-08
1000000,1.000000,0.234817,3.916192e-08,3.916192e-08
1000000,1.000000,0.235989,3.916192e-08,3.916192e-08
1000000,1.000000,0.229794,3.916192e-08,3.916192e-08
1000000,1.000000,0.235489,3.916192e-08,3.916192e-08
1000000,1.000000,0.230539,3.916192e-08,3.916192e-08
1000000,1.000000,0.237532,3.916192e-08,3.916192e-08
1000000,1.000000,0.226998,3.916192e-08,3.916192e-08
1000000,1.000000,0.226413,3.916192e-08,3.916192e-08
1000000,1.000000,0.233108,3.916192e-08,3.916192e-08
1000000,1.000000,0.235673,3.916192e-08,3.916192e-08
1000000,1.000000,0.239297,3.916192e-08,3.916192e-08
1000000,1.000000,0.234491,3.916192e-08,3.916192e-08
1000000,1.000000,0.237501,3.916192e-08,3.916192e-08
1000000,1.000000,0.230849,3.916192e-08,3.916192e-08
1000000,1.000000,0.247515,3.916192e-08,3.916192e-08
1000000,1.000000,0.225869,3.916192e-08,3.916192e-08
1000000,1.000000,0.230368,3.916192e-08,3.916192e-08
1000000,1.000000,0.237135,3.916192e-08,3.916192e-08
1000000,1.000000,0.231405,3.916192e-08,3.916192e-08
1000000,1.000000,0.233044,3.916192e-08,3.916192e-08
1000000,1.000000,0.282654,3.916192e-08,3.916192e-08
1000000,1.000000,0.244603,3.916192e-08,3.916192e-08
1000000,1.000000,0.240002,3.916192e-08,3.916192e-08
1000000,1.000000,0.230852,3.916192e-08,3.916192e-08
1000000,1.000000,0.227788,3.916192e-08,3.916192e-08
1000000,1.000000,0.252366,3.916192e-08,3.916192e-08
1000000,1.000000,0.248965,3.916192e-08,3.916192e-08
1000000,1.000000,0.238038,3.916192e-08,3.916192e-08
