Particle Size, Serial Sim Approximation, Time, Error, Abs Error
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000001,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000001,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5401,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000001,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000001,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5501,1.000000,0.000001,3.916192e-08,3.916192e-08
5501,1.000000,0.000000,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000000,3.916192e-08,3.916192e-08
5601,1.000000,0.000000,3.916192e-08,3.916192e-08
5601,1.000000,0.000000,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000000,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000000,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5601,1.000000,0.000001,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000001,3.916192e-08,3.916192e-08
5701,1.000000,0.000001,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5701,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5801,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000001,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
5901,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000001,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000001,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6001,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000001,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6101,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000001,3.916192e-08,3.916192e-08
6201,1.000000,0.000001,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000001,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000001,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000000,3.916192e-08,3.916192e-08
6201,1.000000,0.000001,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000001,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000001,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000001,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000001,3.916192e-08,3.916192e-08
6301,1.000000,0.000000,3.916192e-08,3.916192e-08
6301,1.000000,0.000001,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6401,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6501,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000001,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6601,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000001,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6701,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000001,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000001,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6801,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000001,3.916192e-08,3.916192e-08
6901,1.000000,0.000001,3.916192e-08,3.916192e-08
6901,1.000000,0.000001,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000001,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
6901,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000001,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000001,3.916192e-08,3.916192e-08
7001,1.000000,0.000001,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000001,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000001,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7001,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000001,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000001,3.916192e-08,3.916192e-08
7101,1.000000,0.000001,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000001,3.916192e-08,3.916192e-08
7101,1.000000,0.000001,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000001,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7101,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000001,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000001,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000001,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000001,3.916192e-08,3.916192e-08
7201,1.000000,0.000001,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7201,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000001,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
7301,1.000000,0.000000,3.916192e-08,3.916192e-08
