Particle Size, Parallel Sim Approximation, Time, Error, Abs Error
3901,1.000000,0.013065,3.916192e-08,3.916192e-08
3901,1.000000,0.010111,3.916192e-08,3.916192e-08
3901,1.000000,0.007665,3.916192e-08,3.916192e-08
3901,1.000000,0.019947,3.916192e-08,3.916192e-08
3901,1.000000,0.015578,3.916192e-08,3.916192e-08
3901,1.000000,0.009043,3.916192e-08,3.916192e-08
3901,1.000000,0.011077,3.916192e-08,3.916192e-08
3901,1.000000,0.017145,3.916192e-08,3.916192e-08
3901,1.000000,0.009899,3.916192e-08,3.916192e-08
3901,1.000000,0.013886,3.916192e-08,3.916192e-08
3901,1.000000,0.017162,3.916192e-08,3.916192e-08
3901,1.000000,0.021016,3.916192e-08,3.916192e-08
3901,1.000000,0.010123,3.916192e-08,3.916192e-08
3901,1.000000,0.010890,3.916192e-08,3.916192e-08
3901,1.000000,0.009294,3.916192e-08,3.916192e-08
3901,1.000000,0.018357,3.916192e-08,3.916192e-08
4001,1.000000,0.018136,3.916192e-08,3.916192e-08
4001,1.000000,0.017987,3.916192e-08,3.916192e-08
4001,1.000000,0.016254,3.916192e-08,3.916192e-08
4001,1.000000,0.015233,3.916192e-08,3.916192e-08
4001,1.000000,0.011170,3.916192e-08,3.916192e-08
4001,1.000000,0.009843,3.916192e-08,3.916192e-08
4001,1.000000,0.017537,3.916192e-08,3.916192e-08
4001,1.000000,0.009975,3.916192e-08,3.916192e-08
4001,1.000000,0.020141,3.916192e-08,3.916192e-08
4001,1.000000,0.018172,3.916192e-08,3.916192e-08
4001,1.000000,0.015937,3.916192e-08,3.916192e-08
4001,1.000000,0.008387,3.916192e-08,3.916192e-08
4001,1.000000,0.019928,3.916192e-08,3.916192e-08
4001,1.000000,0.018021,3.916192e-08,3.916192e-08
4001,1.000000,0.014091,3.916192e-08,3.916192e-08
4001,1.000000,0.019128,3.916192e-08,3.916192e-08
4001,1.000000,0.013317,3.916192e-08,3.916192e-08
4001,1.000000,0.013937,3.916192e-08,3.916192e-08
4001,1.000000,0.016311,3.916192e-08,3.916192e-08
4001,1.000000,0.013314,3.916192e-08,3.916192e-08
4001,1.000000,0.009546,3.916192e-08,3.916192e-08
4001,1.000000,0.011370,3.916192e-08,3.916192e-08
4001,1.000000,0.020881,3.916192e-08,3.916192e-08
4001,1.000000,0.018407,3.916192e-08,3.916192e-08
4001,1.000000,0.013289,3.916192e-08,3.916192e-08
4101,1.000000,0.015803,3.916192e-08,3.916192e-08
4101,1.000000,0.025144,3.916192e-08,3.916192e-08
4101,1.000000,0.014117,3.916192e-08,3.916192e-08
4101,1.000000,0.020683,3.916192e-08,3.916192e-08
4101,1.000000,0.016010,3.916192e-08,3.916192e-08
4101,1.000000,0.020540,3.916192e-08,3.916192e-08
4101,1.000000,0.017095,3.916192e-08,3.916192e-08
4101,1.000000,0.016758,3.916192e-08,3.916192e-08
4101,1.000000,0.008853,3.916192e-08,3.916192e-08
4101,1.000000,0.007699,3.916192e-08,3.916192e-08
4101,1.000000,0.021320,3.916192e-08,3.916192e-08
4101,1.000000,0.024691,3.916192e-08,3.916192e-08
4101,1.000000,0.018567,3.916192e-08,3.916192e-08
4101,1.000000,0.021085,3.916192e-08,3.916192e-08
4101,1.000000,0.014755,3.916192e-08,3.916192e-08
4101,1.000000,0.024850,3.916192e-08,3.916192e-08
4101,1.000000,0.013806,3.916192e-08,3.916192e-08
4101,1.000000,0.019643,3.916192e-08,3.916192e-08
4101,1.000000,0.014100,3.916192e-08,3.916192e-08
4101,1.000000,0.014087,3.916192e-08,3.916192e-08
4101,1.000000,0.014432,3.916192e-08,3.916192e-08
4101,1.000000,0.008186,3.916192e-08,3.916192e-08
4101,1.000000,0.013094,3.916192e-08,3.916192e-08
4101,1.000000,0.016461,3.916192e-08,3.916192e-08
4101,1.000000,0.020258,3.916192e-08,3.916192e-08
4201,1.000000,0.014769,3.916192e-08,3.916192e-08
4201,1.000000,0.018218,3.916192e-08,3.916192e-08
4201,1.000000,0.017037,3.916192e-08,3.916192e-08
4201,1.000000,0.019597,3.916192e-08,3.916192e-08
4201,1.000000,0.016393,3.916192e-08,3.916192e-08
4201,1.000000,0.010037,3.916192e-08,3.916192e-08
4201,1.000000,0.015363,3.916192e-08,3.916192e-08
4201,1.000000,0.026162,3.916192e-08,3.916192e-08
4201,1.000000,0.023514,3.916192e-08,3.916192e-08
4201,1.000000,0.020188,3.916192e-08,3.916192e-08
4201,1.000000,0.024831,3.916192e-08,3.916192e-08
4201,1.000000,0.017537,3.916192e-08,3.916192e-08
4201,1.000000,0.024146,3.916192e-08,3.916192e-08
4201,1.000000,0.015696,3.916192e-08,3.916192e-08
4201,1.000000,0.015213,3.916192e-08,3.916192e-08
4201,1.000000,0.017982,3.916192e-08,3.916192e-08
4201,1.000000,0.016905,3.916192e-08,3.916192e-08
4201,1.000000,0.012361,3.916192e-08,3.916192e-08
4201,1.000000,0.011254,3.916192e-08,3.916192e-08
4201,1.000000,0.016712,3.916192e-08,3.916192e-08
4201,1.000000,0.018848,3.916192e-08,3.916192e-08
4201,1.000000,0.012379,3.916192e-08,3.916192e-08
4201,1.000000,0.014803,3.916192e-08,3.916192e-08
4201,1.000000,0.015271,3.916192e-08,3.916192e-08
4201,1.000000,0.020626,3.916192e-08,3.916192e-08
4301,1.000000,0.012604,3.916192e-08,3.916192e-08
4301,1.000000,0.020894,3.916192e-08,3.916192e-08
4301,1.000000,0.017393,3.916192e-08,3.916192e-08
4301,1.000000,0.008972,3.916192e-08,3.916192e-08
4301,1.000000,0.018273,3.916192e-08,3.916192e-08
4301,1.000000,0.018740,3.916192e-08,3.916192e-08
4301,1.000000,0.007970,3.916192e-08,3.916192e-08
4301,1.000000,0.015989,3.916192e-08,3.916192e-08
4301,1.000000,0.016386,3.916192e-08,3.916192e-08
4301,1.000000,0.013874,3.916192e-08,3.916192e-08
4301,1.000000,0.009819,3.916192e-08,3.916192e-08
4301,1.000000,0.017183,3.916192e-08,3.916192e-08
4301,1.000000,0.007998,3.916192e-08,3.916192e-08
4301,1.000000,0.014934,3.916192e-08,3.916192e-08
4301,1.000000,0.017892,3.916192e-08,3.916192e-08
4301,1.000000,0.019334,3.916192e-08,3.916192e-08
4301,1.000000,0.015322,3.916192e-08,3.916192e-08
4301,1.000000,0.012851,3.916192e-08,3.916192e-08
4301,1.000000,0.016304,3.916192e-08,3.916192e-08
4301,1.000000,0.015434,3.916192e-08,3.916192e-08
4301,1.000000,0.014503,3.916192e-08,3.916192e-08
4301,1.000000,0.015275,3.916192e-08,3.916192e-08
4301,1.000000,0.012629,3.916192e-08,3.916192e-08
4301,1.000000,0.011409,3.916192e-08,3.916192e-08
4301,1.000000,0.024792,3.916192e-08,3.916192e-08
4401,1.000000,0.018307,3.916192e-08,3.916192e-08
4401,1.000000,0.028551,3.916192e-08,3.916192e-08
4401,1.000000,0.019697,3.916192e-08,3.916192e-08
4401,1.000000,0.019718,3.916192e-08,3.916192e-08
4401,1.000000,0.020095,3.916192e-08,3.916192e-08
4401,1.000000,0.021937,3.916192e-08,3.916192e-08
4401,1.000000,0.018518,3.916192e-08,3.916192e-08
4401,1.000000,0.019879,3.916192e-08,3.916192e-08
4401,1.000000,0.015859,3.916192e-08,3.916192e-08
4401,1.000000,0.019618,3.916192e-08,3.916192e-08
4401,1.000000,0.020071,3.916192e-08,3.916192e-08
4401,1.000000,0.031135,3.916192e-08,3.916192e-08
4401,1.000000,0.009585,3.916192e-08,3.916192e-08
4401,1.000000,0.018787,3.916192e-08,3.916192e-08
4401,1.000000,0.031202,3.916192e-08,3.916192e-08
4401,1.000000,0.022817,3.916192e-08,3.916192e-08
4401,1.000000,0.020056,3.916192e-08,3.916192e-08
4401,1.000000,0.022249,3.916192e-08,3.916192e-08
4401,1.000000,0.022181,3.916192e-08,3.916192e-08
4401,1.000000,0.017177,3.916192e-08,3.916192e-08
4401,1.000000,0.015384,3.916192e-08,3.916192e-08
4401,1.000000,0.017305,3.916192e-08,3.916192e-08
4401,1.000000,0.020225,3.916192e-08,3.916192e-08
4401,1.000000,0.023824,3.916192e-08,3.916192e-08
4401,1.000000,0.009258,3.916192e-08,3.916192e-08
4501,1.000000,0.014196,3.916192e-08,3.916192e-08
4501,1.000000,0.022096,3.916192e-08,3.916192e-08
4501,1.000000,0.019746,3.916192e-08,3.916192e-08
4501,1.000000,0.014676,3.916192e-08,3.916192e-08
4501,1.000000,0.014712,3.916192e-08,3.916192e-08
4501,1.000000,0.024637,3.916192e-08,3.916192e-08
4501,1.000000,0.024085,3.916192e-08,3.916192e-08
4501,1.000000,0.017151,3.916192e-08,3.916192e-08
4501,1.000000,0.014746,3.916192e-08,3.916192e-08
4501,1.000000,0.015268,3.916192e-08,3.916192e-08
4501,1.000000,0.017820,3.916192e-08,3.916192e-08
4501,1.000000,0.015855,3.916192e-08,3.916192e-08
4501,1.000000,0.019754,3.916192e-08,3.916192e-08
4501,1.000000,0.018817,3.916192e-08,3.916192e-08
4501,1.000000,0.018879,3.916192e-08,3.916192e-08
4501,1.000000,0.016328,3.916192e-08,3.916192e-08
4501,1.000000,0.020682,3.916192e-08,3.916192e-08
4501,1.000000,0.028534,3.916192e-08,3.916192e-08
4501,1.000000,0.011277,3.916192e-08,3.916192e-08
4501,1.000000,0.011434,3.916192e-08,3.916192e-08
4501,1.000000,0.016676,3.916192e-08,3.916192e-08
4501,1.000000,0.025403,3.916192e-08,3.916192e-08
4501,1.000000,0.022350,3.916192e-08,3.916192e-08
4501,1.000000,0.010362,3.916192e-08,3.916192e-08
4501,1.000000,0.020036,3.916192e-08,3.916192e-08
4601,1.000000,0.010040,3.916192e-08,3.916192e-08
4601,1.000000,0.016849,3.916192e-08,3.916192e-08
4601,1.000000,0.017226,3.916192e-08,3.916192e-08
4601,1.000000,0.023440,3.916192e-08,3.916192e-08
4601,1.000000,0.009449,3.916192e-08,3.916192e-08
4601,1.000000,0.017924,3.916192e-08,3.916192e-08
4601,1.000000,0.020775,3.916192e-08,3.916192e-08
4601,1.000000,0.016202,3.916192e-08,3.916192e-08
4601,1.000000,0.020686,3.916192e-08,3.916192e-08
4601,1.000000,0.011531,3.916192e-08,3.916192e-08
4601,1.000000,0.015231,3.916192e-08,3.916192e-08
4601,1.000000,0.015373,3.916192e-08,3.916192e-08
4601,1.000000,0.009538,3.916192e-08,3.916192e-08
4601,1.000000,0.017377,3.916192e-08,3.916192e-08
4601,1.000000,0.013843,3.916192e-08,3.916192e-08
4601,1.000000,0.024200,3.916192e-08,3.916192e-08
4601,1.000000,0.027272,3.916192e-08,3.916192e-08
4601,1.000000,0.017551,3.916192e-08,3.916192e-08
4601,1.000000,0.016396,3.916192e-08,3.916192e-08
4601,1.000000,0.020475,3.916192e-08,3.916192e-08
4601,1.000000,0.023748,3.916192e-08,3.916192e-08
4601,1.000000,0.019786,3.916192e-08,3.916192e-08
4601,1.000000,0.012916,3.916192e-08,3.916192e-08
4601,1.000000,0.020426,3.916192e-08,3.916192e-08
4601,1.000000,0.016909,3.916192e-08,3.916192e-08
4701,1.000000,0.024260,3.916192e-08,3.916192e-08
4701,1.000000,0.018715,3.916192e-08,3.916192e-08
4701,1.000000,0.013875,3.916192e-08,3.916192e-08
4701,1.000000,0.017772,3.916192e-08,3.916192e-08
4701,1.000000,0.016572,3.916192e-08,3.916192e-08
4701,1.000000,0.016260,3.916192e-08,3.916192e-08
4701,1.000000,0.017993,3.916192e-08,3.916192e-08
4701,1.000000,0.007197,3.916192e-08,3.916192e-08
4701,1.000000,0.023545,3.916192e-08,3.916192e-08
4701,1.000000,0.030791,3.916192e-08,3.916192e-08
4701,1.000000,0.016095,3.916192e-08,3.916192e-08
4701,1.000000,0.024250,3.916192e-08,3.916192e-08
4701,1.000000,0.010858,3.916192e-08,3.916192e-08
4701,1.000000,0.015971,3.916192e-08,3.916192e-08
4701,1.000000,0.018980,3.916192e-08,3.916192e-08
4701,1.000000,0.017451,3.916192e-08,3.916192e-08
4701,1.000000,0.017811,3.916192e-08,3.916192e-08
4701,1.000000,0.027089,3.916192e-08,3.916192e-08
4701,1.000000,0.019771,3.916192e-08,3.916192e-08
4701,1.000000,0.018143,3.916192e-08,3.916192e-08
4701,1.000000,0.019810,3.916192e-08,3.916192e-08
4701,1.000000,0.024837,3.916192e-08,3.916192e-08
4701,1.000000,0.016882,3.916192e-08,3.916192e-08
4701,1.000000,0.024702,3.916192e-08,3.916192e-08
4701,1.000000,0.016926,3.916192e-08,3.916192e-08
4801,1.000000,0.024279,3.916192e-08,3.916192e-08
4801,1.000000,0.019458,3.916192e-08,3.916192e-08
4801,1.000000,0.022474,3.916192e-08,3.916192e-08
4801,1.000000,0.022315,3.916192e-08,3.916192e-08
4801,1.000000,0.023793,3.916192e-08,3.916192e-08
4801,1.000000,0.023180,3.916192e-08,3.916192e-08
4801,1.000000,0.007851,3.916192e-08,3.916192e-08
4801,1.000000,0.010089,3.916192e-08,3.916192e-08
4801,1.000000,0.026378,3.916192e-08,3.916192e-08
4801,1.000000,0.017140,3.916192e-08,3.916192e-08
4801,1.000000,0.016127,3.916192e-08,3.916192e-08
4801,1.000000,0.015122,3.916192e-08,3.916192e-08
4801,1.000000,0.025272,3.916192e-08,3.916192e-08
4801,1.000000,0.021212,3.916192e-08,3.916192e-08
4801,1.000000,0.024516,3.916192e-08,3.916192e-08
4801,1.000000,0.028909,3.916192e-08,3.916192e-08
4801,1.000000,0.016878,3.916192e-08,3.916192e-08
4801,1.000000,0.022150,3.916192e-08,3.916192e-08
4801,1.000000,0.014903,3.916192e-08,3.916192e-08
4801,1.000000,0.025514,3.916192e-08,3.916192e-08
4801,1.000000,0.022348,3.916192e-08,3.916192e-08
4801,1.000000,0.026951,3.916192e-08,3.916192e-08
4801,1.000000,0.022469,3.916192e-08,3.916192e-08
4801,1.000000,0.023586,3.916192e-08,3.916192e-08
4801,1.000000,0.024044,3.916192e-08,3.916192e-08
4901,1.000000,0.017808,3.916192e-08,3.916192e-08
4901,1.000000,0.021568,3.916192e-08,3.916192e-08
4901,1.000000,0.019324,3.916192e-08,3.916192e-08
4901,1.000000,0.022354,3.916192e-08,3.916192e-08
4901,1.000000,0.019031,3.916192e-08,3.916192e-08
4901,1.000000,0.025421,3.916192e-08,3.916192e-08
4901,1.000000,0.027876,3.916192e-08,3.916192e-08
4901,1.000000,0.022243,3.916192e-08,3.916192e-08
4901,1.000000,0.017985,3.916192e-08,3.916192e-08
4901,1.000000,0.017542,3.916192e-08,3.916192e-08
4901,1.000000,0.009785,3.916192e-08,3.916192e-08
4901,1.000000,0.012810,3.916192e-08,3.916192e-08
4901,1.000000,0.019263,3.916192e-08,3.916192e-08
4901,1.000000,0.023355,3.916192e-08,3.916192e-08
4901,1.000000,0.016508,3.916192e-08,3.916192e-08
4901,1.000000,0.017531,3.916192e-08,3.916192e-08
4901,1.000000,0.021200,3.916192e-08,3.916192e-08
4901,1.000000,0.022475,3.916192e-08,3.916192e-08
4901,1.000000,0.018648,3.916192e-08,3.916192e-08
4901,1.000000,0.022024,3.916192e-08,3.916192e-08
4901,1.000000,0.018869,3.916192e-08,3.916192e-08
4901,1.000000,0.021346,3.916192e-08,3.916192e-08
4901,1.000000,0.010577,3.916192e-08,3.916192e-08
4901,1.000000,0.010027,3.916192e-08,3.916192e-08
4901,1.000000,0.019058,3.916192e-08,3.916192e-08
5001,1.000000,0.012562,3.916192e-08,3.916192e-08
5001,1.000000,0.028681,3.916192e-08,3.916192e-08
5001,1.000000,0.017780,3.916192e-08,3.916192e-08
5001,1.000000,0.012863,3.916192e-08,3.916192e-08
5001,1.000000,0.024245,3.916192e-08,3.916192e-08
5001,1.000000,0.015086,3.916192e-08,3.916192e-08
5001,1.000000,0.019689,3.916192e-08,3.916192e-08
5001,1.000000,0.020669,3.916192e-08,3.916192e-08
5001,1.000000,0.011556,3.916192e-08,3.916192e-08
5001,1.000000,0.013064,3.916192e-08,3.916192e-08
5001,1.000000,0.021600,3.916192e-08,3.916192e-08
5001,1.000000,0.023758,3.916192e-08,3.916192e-08
5001,1.000000,0.017772,3.916192e-08,3.916192e-08
5001,1.000000,0.012894,3.916192e-08,3.916192e-08
5001,1.000000,0.019338,3.916192e-08,3.916192e-08
5001,1.000000,0.024161,3.916192e-08,3.916192e-08
5001,1.000000,0.017746,3.916192e-08,3.916192e-08
5001,1.000000,0.015466,3.916192e-08,3.916192e-08
5001,1.000000,0.020176,3.916192e-08,3.916192e-08
5001,1.000000,0.021011,3.916192e-08,3.916192e-08
5001,1.000000,0.013737,3.916192e-08,3.916192e-08
5001,1.000000,0.023643,3.916192e-08,3.916192e-08
5001,1.000000,0.025533,3.916192e-08,3.916192e-08
5001,1.000000,0.023083,3.916192e-08,3.916192e-08
5001,1.000000,0.020718,3.916192e-08,3.916192e-08
5101,1.000000,0.020782,3.916192e-08,3.916192e-08
5101,1.000000,0.026766,3.916192e-08,3.916192e-08
5101,1.000000,0.027256,3.916192e-08,3.916192e-08
5101,1.000000,0.023712,3.916192e-08,3.916192e-08
5101,1.000000,0.011761,3.916192e-08,3.916192e-08
5101,1.000000,0.011815,3.916192e-08,3.916192e-08
5101,1.000000,0.013535,3.916192e-08,3.916192e-08
5101,1.000000,0.019536,3.916192e-08,3.916192e-08
5101,1.000000,0.019457,3.916192e-08,3.916192e-08
5101,1.000000,0.015517,3.916192e-08,3.916192e-08
5101,1.000000,0.020053,3.916192e-08,3.916192e-08
5101,1.000000,0.014602,3.916192e-08,3.916192e-08
5101,1.000000,0.009280,3.916192e-08,3.916192e-08
5101,1.000000,0.025090,3.916192e-08,3.916192e-08
5101,1.000000,0.011069,3.916192e-08,3.916192e-08
5101,1.000000,0.017885,3.916192e-08,3.916192e-08
5101,1.000000,0.022312,3.916192e-08,3.916192e-08
5101,1.000000,0.011701,3.916192e-08,3.916192e-08
5101,1.000000,0.029240,3.916192e-08,3.916192e-08
5101,1.000000,0.016803,3.916192e-08,3.916192e-08
5101,1.000000,0.010546,3.916192e-08,3.916192e-08
5101,1.000000,0.015069,3.916192e-08,3.916192e-08
5101,1.000000,0.026924,3.916192e-08,3.916192e-08
5101,1.000000,0.018407,3.916192e-08,3.916192e-08
5101,1.000000,0.018478,3.916192e-08,3.916192e-08
5201,1.000000,0.014108,3.916192e-08,3.916192e-08
5201,1.000000,0.010413,3.916192e-08,3.916192e-08
5201,1.000000,0.012316,3.916192e-08,3.916192e-08
5201,1.000000,0.015205,3.916192e-08,3.916192e-08
5201,1.000000,0.016253,3.916192e-08,3.916192e-08
5201,1.000000,0.015495,3.916192e-08,3.916192e-08
5201,1.000000,0.014010,3.916192e-08,3.916192e-08
5201,1.000000,0.013262,3.916192e-08,3.916192e-08
5201,1.000000,0.019890,3.916192e-08,3.916192e-08
5201,1.000000,0.029574,3.916192e-08,3.916192e-08
5201,1.000000,0.017887,3.916192e-08,3.916192e-08
5201,1.000000,0.021477,3.916192e-08,3.916192e-08
5201,1.000000,0.023762,3.916192e-08,3.916192e-08
5201,1.000000,0.013588,3.916192e-08,3.916192e-08
5201,1.000000,0.022886,3.916192e-08,3.916192e-08
5201,1.000000,0.022161,3.916192e-08,3.916192e-08
5201,1.000000,0.018608,3.916192e-08,3.916192e-08
5201,1.000000,0.015215,3.916192e-08,3.916192e-08
5201,1.000000,0.015516,3.916192e-08,3.916192e-08
5201,1.000000,0.015095,3.916192e-08,3.916192e-08
5201,1.000000,0.024096,3.916192e-08,3.916192e-08
5201,1.000000,0.018777,3.916192e-08,3.916192e-08
5201,1.000000,0.021488,3.916192e-08,3.916192e-08
5201,1.000000,0.017448,3.916192e-08,3.916192e-08
5201,1.000000,0.024020,3.916192e-08,3.916192e-08
5301,1.000000,0.023922,3.916192e-08,3.916192e-08
5301,1.000000,0.025901,3.916192e-08,3.916192e-08
5301,1.000000,0.019395,3.916192e-08,3.916192e-08
5301,1.000000,0.025155,3.916192e-08,3.916192e-08
5301,1.000000,0.013594,3.916192e-08,3.916192e-08
5301,1.000000,0.021126,3.916192e-08,3.916192e-08
5301,1.000000,0.031488,3.916192e-08,3.916192e-08
5301,1.000000,0.010457,3.916192e-08,3.916192e-08
5301,1.000000,0.025937,3.916192e-08,3.916192e-08
5301,1.000000,0.025663,3.916192e-08,3.916192e-08
5301,1.000000,0.026942,3.916192e-08,3.916192e-08
5301,1.000000,0.019863,3.916192e-08,3.916192e-08
5301,1.000000,0.025550,3.916192e-08,3.916192e-08
5301,1.000000,0.020342,3.916192e-08,3.916192e-08
5301,1.000000,0.014508,3.916192e-08,3.916192e-08
5301,1.000000,0.015205,3.916192e-08,3.916192e-08
5301,1.000000,0.027500,3.916192e-08,3.916192e-08
5301,1.000000,0.027735,3.916192e-08,3.916192e-08
5301,1.000000,0.016987,3.916192e-08,3.916192e-08
5301,1.000000,0.021254,3.916192e-08,3.916192e-08
5301,1.000000,0.025317,3.916192e-08,3.916192e-08
5301,1.000000,0.022203,3.916192e-08,3.916192e-08
5301,1.000000,0.025409,3.916192e-08,3.916192e-08
5301,1.000000,0.015509,3.916192e-08,3.916192e-08
5301,1.000000,0.016983,3.916192e-08,3.916192e-08
5401,1.000000,0.029012,3.916192e-08,3.916192e-08
5401,1.000000,0.030671,3.916192e-08,3.916192e-08
5401,1.000000,0.034430,3.916192e-08,3.916192e-08
5401,1.000000,0.029165,3.916192e-08,3.916192e-08
5401,1.000000,0.031891,3.916192e-08,3.916192e-08
5401,1.000000,0.023309,3.916192e-08,3.916192e-08
5401,1.000000,0.021818,3.916192e-08,3.916192e-08
5401,1.000000,0.013494,3.916192e-08,3.916192e-08
5401,1.000000,0.016096,3.916192e-08,3.916192e-08
5401,1.000000,0.025735,3.916192e-08,3.916192e-08
5401,1.000000,0.022716,3.916192e-08,3.916192e-08
5401,1.000000,0.018213,3.916192e-08,3.916192e-08
5401,1.000000,0.023697,3.916192e-08,3.916192e-08
5401,1.000000,0.024977,3.916192e-08,3.916192e-08
5401,1.000000,0.026752,3.916192e-08,3.916192e-08
5401,1.000000,0.015145,3.916192e-08,3.916192e-08
5401,1.000000,0.016483,3.916192e-08,3.916192e-08
5401,1.000000,0.017020,3.916192e-08,3.916192e-08
5401,1.000000,0.027486,3.916192e-08,3.916192e-08
5401,1.000000,0.018229,3.916192e-08,3.916192e-08
5401,1.000000,0.020089,3.916192e-08,3.916192e-08
5401,1.000000,0.022766,3.916192e-08,3.916192e-08
5401,1.000000,0.017735,3.916192e-08,3.916192e-08
5401,1.000000,0.017859,3.916192e-08,3.916192e-08
5401,1.000000,0.018007,3.916192e-08,3.916192e-08
5501,1.000000,0.029617,3.916192e-08,3.916192e-08
5501,1.000000,0.020443,3.916192e-08,3.916192e-08
5501,1.000000,0.022449,3.916192e-08,3.916192e-08
5501,1.000000,0.022569,3.916192e-08,3.916192e-08
5501,1.000000,0.027076,3.916192e-08,3.916192e-08
5501,1.000000,0.017982,3.916192e-08,3.916192e-08
5501,1.000000,0.025485,3.916192e-08,3.916192e-08
5501,1.000000,0.022433,3.916192e-08,3.916192e-08
5501,1.000000,0.014523,3.916192e-08,3.916192e-08
5501,1.000000,0.021462,3.916192e-08,3.916192e-08
5501,1.000000,0.013632,3.916192e-08,3.916192e-08
5501,1.000000,0.023934,3.916192e-08,3.916192e-08
5501,1.000000,0.012219,3.916192e-08,3.916192e-08
5501,1.000000,0.017760,3.916192e-08,3.916192e-08
5501,1.000000,0.025117,3.916192e-08,3.916192e-08
5501,1.000000,0.017267,3.916192e-08,3.916192e-08
5501,1.000000,0.027148,3.916192e-08,3.916192e-08
5501,1.000000,0.012495,3.916192e-08,3.916192e-08
5501,1.000000,0.026519,3.916192e-08,3.916192e-08
5501,1.000000,0.019511,3.916192e-08,3.916192e-08
5501,1.000000,0.018743,3.916192e-08,3.916192e-08
5501,1.000000,0.025638,3.916192e-08,3.916192e-08
5501,1.000000,0.015241,3.916192e-08,3.916192e-08
5501,1.000000,0.031141,3.916192e-08,3.916192e-08
5501,1.000000,0.020891,3.916192e-08,3.916192e-08
5601,1.000000,0.026517,3.916192e-08,3.916192e-08
5601,1.000000,0.014444,3.916192e-08,3.916192e-08
5601,1.000000,0.025918,3.916192e-08,3.916192e-08
5601,1.000000,0.025549,3.916192e-08,3.916192e-08
5601,1.000000,0.021093,3.916192e-08,3.916192e-08
5601,1.000000,0.033389,3.916192e-08,3.916192e-08
5601,1.000000,0.027642,3.916192e-08,3.916192e-08
5601,1.000000,0.022699,3.916192e-08,3.916192e-08
5601,1.000000,0.022040,3.916192e-08,3.916192e-08
5601,1.000000,0.022071,3.916192e-08,3.916192e-08
5601,1.000000,0.019189,3.916192e-08,3.916192e-08
5601,1.000000,0.016706,3.916192e-08,3.916192e-08
5601,1.000000,0.023830,3.916192e-08,3.916192e-08
5601,1.000000,0.019337,3.916192e-08,3.916192e-08
5601,1.000000,0.027364,3.916192e-08,3.916192e-08
5601,1.000000,0.015573,3.916192e-08,3.916192e-08
5601,1.000000,0.020045,3.916192e-08,3.916192e-08
5601,1.000000,0.018925,3.916192e-08,3.916192e-08
5601,1.000000,0.023392,3.916192e-08,3.916192e-08
5601,1.000000,0.011264,3.916192e-08,3.916192e-08
5601,1.000000,0.030321,3.916192e-08,3.916192e-08
5601,1.000000,0.026587,3.916192e-08,3.916192e-08
5601,1.000000,0.017373,3.916192e-08,3.916192e-08
5601,1.000000,0.028470,3.916192e-08,3.916192e-08
5601,1.000000,0.012871,3.916192e-08,3.916192e-08
5701,1.000000,0.015711,3.916192e-08,3.916192e-08
5701,1.000000,0.029358,3.916192e-08,3.916192e-08
5701,1.000000,0.023431,3.916192e-08,3.916192e-08
5701,1.000000,0.023477,3.916192e-08,3.916192e-08
5701,1.000000,0.020572,3.916192e-08,3.916192e-08
5701,1.000000,0.016733,3.916192e-08,3.916192e-08
5701,1.000000,0.017396,3.916192e-08,3.916192e-08
5701,1.000000,0.026988,3.916192e-08,3.916192e-08
5701,1.000000,0.012254,3.916192e-08,3.916192e-08
5701,1.000000,0.028000,3.916192e-08,3.916192e-08
5701,1.000000,0.019532,3.916192e-08,3.916192e-08
5701,1.000000,0.010283,3.916192e-08,3.916192e-08
5701,1.000000,0.025599,3.916192e-08,3.916192e-08
5701,1.000000,0.016372,3.916192e-08,3.916192e-08
5701,1.000000,0.021784,3.916192e-08,3.916192e-08
5701,1.000000,0.018055,3.916192e-08,3.916192e-08
5701,1.000000,0.016939,3.916192e-08,3.916192e-08
5701,1.000000,0.028977,3.916192e-08,3.916192e-08
5701,1.000000,0.024523,3.916192e-08,3.916192e-08
5701,1.000000,0.024943,3.916192e-08,3.916192e-08
5701,1.000000,0.023210,3.916192e-08,3.916192e-08
5701,1.000000,0.021736,3.916192e-08,3.916192e-08
5701,1.000000,0.011897,3.916192e-08,3.916192e-08
5701,1.000000,0.020479,3.916192e-08,3.916192e-08
5701,1.000000,0.013321,3.916192e-08,3.916192e-08
5801,1.000000,0.026636,3.916192e-08,3.916192e-08
5801,1.000000,0.020875,3.916192e-08,3.916192e-08
5801,1.000000,0.015145,3.916192e-08,3.916192e-08
5801,1.000000,0.011372,3.916192e-08,3.916192e-08
5801,1.000000,0.028693,3.916192e-08,3.916192e-08
5801,1.000000,0.019413,3.916192e-08,3.916192e-08
5801,1.000000,0.015993,3.916192e-08,3.916192e-08
5801,1.000000,0.028681,3.916192e-08,3.916192e-08
5801,1.000000,0.030504,3.916192e-08,3.916192e-08
5801,1.000000,0.021412,3.916192e-08,3.916192e-08
5801,1.000000,0.022290,3.916192e-08,3.916192e-08
5801,1.000000,0.021623,3.916192e-08,3.916192e-08
5801,1.000000,0.010322,3.916192e-08,3.916192e-08
5801,1.000000,0.026737,3.916192e-08,3.916192e-08
5801,1.000000,0.024350,3.916192e-08,3.916192e-08
