Dimension,Time
543,0.000107
544,0.000103
545,0.000104
546,0.000104
547,0.000211
548,0.000106
549,0.000108
550,0.000105
551,0.000411
552,0.000121
553,0.000105
554,0.000105
555,0.000180
556,0.000106
557,0.000105
558,0.000105
559,0.000119
560,0.000118
561,0.000119
562,0.000117
563,0.000107
564,0.000105
565,0.000106
566,0.000116
567,0.000106
568,0.000105
569,0.000105
570,0.000106
571,0.000104
572,0.000104
573,0.000106
574,0.000122
575,0.000106
576,0.000108
577,0.000106
578,0.000116
579,0.000106
580,0.000106
581,0.000117
582,0.000106
583,0.000106
584,0.000107
585,0.000150
586,0.000109
587,0.000139
588,0.000117
589,0.000107
590,0.000107
591,0.000107
592,0.000118
593,0.000120
594,0.000107
595,0.000107
596,0.000108
597,0.000108
598,0.000108
599,0.000121
600,0.000108
601,0.000107
602,0.000107
603,0.000141
604,0.000117
605,0.000115
606,0.000144
607,0.000117
608,0.000108
609,0.000108
610,0.000158
611,0.000108
612,0.000107
613,0.000192
614,0.000086
615,0.000084
616,0.000084
617,0.000207
618,0.000107
619,0.000106
620,0.000107
621,0.000109
622,0.000110
623,0.000114
624,0.000142
625,0.000111
626,0.000111
627,0.000167
628,0.000110
629,0.000110
630,0.000111
631,0.000121
632,0.000109
633,0.000108
634,0.000120
635,0.000111
636,0.000109
637,0.000110
638,0.000110
639,0.000110
640,0.000108
641,0.000172
642,0.000477
643,0.000518
644,0.000781
645,0.000371
646,0.001295
647,0.000527
648,0.000449
649,0.000403
650,0.000432
651,0.000548
652,0.000388
653,0.000852
654,0.000481
655,0.000681
656,0.000320
657,0.000702
658,0.000646
659,0.000462
660,0.000406
661,0.000570
662,0.000646
663,0.000467
664,0.000620
665,0.000528
666,0.000468
667,0.000411
668,0.000508
669,0.000608
670,0.000493
671,0.000431
672,0.000521
673,0.000710
674,0.000508
675,0.000413
676,0.000556
677,0.000455
678,0.000447
679,0.000371
680,0.000463
681,0.000445
682,0.000534
683,0.000757
684,0.000432
685,0.000487
686,0.000475
687,0.001040
688,0.000452
689,0.001472
690,0.000343
691,0.000489
692,0.000347
693,0.000701
694,0.000504
695,0.000652
696,0.000971
697,0.000407
698,0.000565
699,0.000908
700,0.000640
701,0.000465
702,0.000463
703,0.000407
704,0.000482
705,0.000318
706,0.000219
707,0.000610
708,0.000318
709,0.000519
710,0.000227
711,0.000218
712,0.000368
713,0.000236
714,0.000212
715,0.000411
716,0.000269
717,0.000225
718,0.000340
719,0.000233
720,0.000221
721,0.000496
722,0.000309
723,0.000215
724,0.000363
725,0.000231
726,0.000213
727,0.000425
728,0.000249
729,0.000215
730,0.000410
731,0.000293
732,0.000214
733,0.000222
734,0.000448
735,0.000253
736,0.000226
737,0.000315
738,0.000228
739,0.000216
740,0.000491
741,0.000249
742,0.000228
743,0.000600
744,0.000217
745,0.000211
746,0.000402
747,0.000249
748,0.000230
749,0.000560
750,0.000215
751,0.000443
752,0.000232
753,0.000218
754,0.000538
755,0.000228
756,0.000212
757,0.000324
758,0.000311
759,0.000217
760,0.000358
761,0.000298
762,0.000218
763,0.000214
764,0.000373
765,0.000272
766,0.000215
767,0.000632
768,0.000215
769,0.000220
770,0.000300
771,0.000239
772,0.000213
773,0.000455
774,0.000248
775,0.000217
776,0.000602
777,0.000236
778,0.000620
779,0.000238
780,0.000225
781,0.000360
782,0.000222
783,0.000213
784,0.000383
785,0.000224
786,0.000215
787,0.000476
788,0.000225
789,0.000215
790,0.000426
791,0.000268
792,0.000223
793,0.000357
794,0.000259
795,0.000237
796,0.000452
797,0.000226
798,0.000219
799,0.000345
800,0.000236
801,0.000216
802,0.000214
803,0.000642
804,0.000214
805,0.000443
806,0.000250
807,0.000233
808,0.000515
809,0.000215
810,0.000213
811,0.000484
812,0.000228
813,0.000220
814,0.000339
815,0.000220
816,0.000220
817,0.000517
818,0.000263
819,0.000217
820,0.000438
821,0.000240
822,0.000217
823,0.000402
824,0.000272
825,0.000217
826,0.000329
827,0.000275
828,0.000218
829,0.000225
830,0.000405
831,0.000218
832,0.000219
833,0.000370
834,0.000257
835,0.000219
836,0.000346
837,0.000249
838,0.000230
839,0.000475
840,0.000267
841,0.000215
842,0.000468
843,0.000252
844,0.000218
845,0.000329
846,0.000247
847,0.000237
848,0.000523
849,0.000242
850,0.000220
851,0.000399
852,0.000229
853,0.000282
854,0.000483
855,0.000246
856,0.000298
857,0.000411
858,0.000247
859,0.000225
860,0.000508
861,0.000235
862,0.000219
863,0.000504
864,0.000218
865,0.000215
866,0.000396
867,0.000258
868,0.000217
869,0.000393
870,0.000238
871,0.000216
872,0.000217
873,0.000215
874,0.000524
875,0.000239
876,0.000283
877,0.000292
878,0.000224
879,0.000267
880,0.000333
881,0.000336
882,0.000218
883,0.000359
884,0.000222
885,0.000234
886,0.000216
887,0.000375
888,0.000237
889,0.000240
890,0.000244
891,0.000217
892,0.000447
893,0.000217
894,0.000227
895,0.000321
896,0.000263
897,0.000218
898,0.000450
899,0.000268
900,0.000241
901,0.000343
902,0.000223
903,0.000215
904,0.000491
905,0.000256
906,0.000227
907,0.000424
908,0.000234
909,0.000217
910,0.000383
911,0.000238
912,0.000252
913,0.000326
914,0.000339
915,0.000241
916,0.000215
917,0.000444
918,0.000225
919,0.000220
920,0.000305
921,0.000222
922,0.000217
923,0.000426
924,0.000230
925,0.000217
926,0.000501
927,0.000240
928,0.000215
929,0.000458
930,0.000239
931,0.000236
932,0.000407
933,0.000241
934,0.000218
935,0.000405
936,0.000241
937,0.000221
938,0.000246
939,0.000413
940,0.000222
941,0.000226
942,0.000472
943,0.000241
944,0.000318
945,0.000352
946,0.000222
947,0.000227
948,0.000317
949,0.000228
950,0.000218
951,0.000227
952,0.000473
953,0.000227
954,0.000437
955,0.000256
956,0.000226
957,0.000265
958,0.000246
959,0.000229
960,0.000219
961,0.000322
962,0.000236
963,0.000304
964,0.000385
965,0.000246
966,0.000225
967,0.000549
968,0.000260
969,0.000226
970,0.000377
971,0.000229
972,0.000219
973,0.000517
974,0.000246
975,0.000217
976,0.000377
977,0.000232
978,0.000229
979,0.000562
980,0.000585
981,0.000236
982,0.000220
983,0.000414
984,0.000238
985,0.000224
986,0.000473
987,0.000256
988,0.000217
989,0.000336
990,0.000372
991,0.000216
992,0.000333
993,0.000224
994,0.000208
995,0.000204
996,0.000410
997,0.000225
998,0.000204
999,0.000397
1000,0.000262

