Dimension,Time
800,0.009830
800,0.009802
800,0.007797
800,0.007675
800,0.008133
800,0.006575

900,0.008364
900,0.008797
900,0.008202
900,0.008297
900,0.011860
900,0.010008
900,0.010551
900,0.008583
900,0.010321
900,0.008881
900,0.010683
900,0.011863
900,0.008619
900,0.010394
900,0.011197
900,0.012409
900,0.011920
900,0.009160
900,0.008602
900,0.009972
900,0.011361
900,0.009134
900,0.010076
900,0.011982
900,0.011852
900,0.011530
900,0.011080
900,0.012133
900,0.011840
900,0.011344
900,0.008799
900,0.011216
900,0.011601
900,0.009559
900,0.009364
900,0.011996
900,0.011515
900,0.009583
900,0.011347
900,0.009931
900,0.009123
900,0.011054
900,0.012307
900,0.011541
900,0.012662
900,0.011033
900,0.008923
900,0.011028
900,0.012587
900,0.011988

1000,0.014217
1000,0.012643
1000,0.013204
1000,0.012558
1000,0.014677
1000,0.010773
1000,0.011181
1000,0.011327
1000,0.010903
1000,0.010891
1000,0.010999
1000,0.013102
1000,0.010294
1000,0.012388
1000,0.010627
1000,0.013120
1000,0.011494
1000,0.013492
1000,0.015129
1000,0.014001
1000,0.011654
1000,0.011072
1000,0.011121
1000,0.011825
1000,0.013004
1000,0.011958
1000,0.013861
1000,0.014825
1000,0.012820
1000,0.011843
1000,0.011304
1000,0.010264
1000,0.010618
1000,0.016764
1000,0.013656
1000,0.015996
1000,0.016979
1000,0.014006
1000,0.015876
1000,0.014908
1000,0.013271
1000,0.010930
1000,0.011278
1000,0.012589
1000,0.014680
1000,0.015059
1000,0.014540
1000,0.011049
1000,0.013337
1000,0.016654

1100,0.018511
1100,0.017851
1100,0.018560
1100,0.018253
1100,0.014339
1100,0.013189
1100,0.015763
1100,0.018037
1100,0.012970
1100,0.017036
1100,0.015085
1100,0.014429
1100,0.016832
1100,0.015233
1100,0.013334
1100,0.018140
1100,0.017960
1100,0.013341
1100,0.015579
1100,0.013072
1100,0.013745
1100,0.017230
1100,0.014465
1100,0.014795
1100,0.013332
1100,0.015179
1100,0.013843
1100,0.018637
1100,0.017837
1100,0.016664
1100,0.012705
1100,0.016871
1100,0.013047
1100,0.017553
1100,0.017652
1100,0.014204
1100,0.012985
1100,0.013177
1100,0.013762
1100,0.013745
1100,0.014865
1100,0.018133
1100,0.013280
1100,0.018738
1100,0.012470
1100,0.016209
1100,0.014124
1100,0.013373
1100,0.012913
1100,0.016563

1200,0.015618
1200,0.016944
1200,0.020406
1200,0.019495
1200,0.020268
1200,0.021306
1200,0.016137
1200,0.018883
1200,0.021243
1200,0.015750
1200,0.021027
1200,0.017056
1200,0.015837
1200,0.015378
1200,0.015999
1200,0.021321
1200,0.018500
1200,0.016036
1200,0.016431
1200,0.021252
1200,0.021733
1200,0.019457
1200,0.021374
1200,0.015334
1200,0.015833
1200,0.022747
1200,0.021542
1200,0.022330
1200,0.016004
1200,0.021303
1200,0.017448
1200,0.015561
1200,0.017228
1200,0.016139
1200,0.021782
1200,0.015498
1200,0.018470
1200,0.016020
1200,0.016497
1200,0.021493
1200,0.022011
1200,0.017863
1200,0.015895
1200,0.020028
1200,0.018504
1200,0.016722
1200,0.015973
1200,0.019734
1200,0.021242
1200,0.016665

1300,0.020065
1300,0.019083
1300,0.025000
1300,0.019376
1300,0.021482
1300,0.024815
1300,0.024866
1300,0.024209
1300,0.018350
1300,0.025690
1300,0.018699
1300,0.021848
1300,0.021064
1300,0.018851
1300,0.019770
1300,0.018581
1300,0.018074
1300,0.018433
1300,0.025786
1300,0.025261
1300,0.018588
1300,0.019798
1300,0.025856
1300,0.024774
1300,0.019649
1300,0.018569
1300,0.019521
1300,0.018808
1300,0.018822
1300,0.024323
1300,0.023270
1300,0.025184
1300,0.024532
1300,0.019337
1300,0.018542
1300,0.018950
1300,0.023295
1300,0.024573
1300,0.020166
1300,0.018474
1300,0.023783
1300,0.024427
1300,0.020569
1300,0.019950
1300,0.019477
1300,0.025715
1300,0.019191
1300,0.018811
1300,0.023098
1300,0.020448

1400,0.022581
1400,0.021900
1400,0.026099
1400,0.023947
1400,0.020971
1400,0.028735
1400,0.024117
1400,0.028642
1400,0.027758
1400,0.024826
1400,0.030086
1400,0.021536
1400,0.022144
1400,0.022972
1400,0.024462
1400,0.024633
1400,0.024769
1400,0.023470
1400,0.022068
1400,0.020630
1400,0.024341
1400,0.029211
1400,0.021712
1400,0.021523
1400,0.029567
1400,0.021622
1400,0.024679
1400,0.022632
1400,0.024399
1400,0.021775
1400,0.021577
1400,0.029484
1400,0.028304
1400,0.021947
1400,0.025061
1400,0.026259
1400,0.022188
1400,0.024805
1400,0.022485
1400,0.020957
1400,0.026178
1400,0.029131
1400,0.030479
1400,0.023929
1400,0.028663
1400,0.023333
1400,0.023178
1400,0.025559
1400,0.024144
1400,0.021319

1500,0.026273
1500,0.024965
1500,0.030195
1500,0.027397
1500,0.033363
1500,0.026129
1500,0.026655
1500,0.030663
1500,0.024543
1500,0.024842
1500,0.027394
1500,0.030223
1500,0.033237
1500,0.024252
1500,0.025680
1500,0.025100
1500,0.033988
1500,0.033614
1500,0.025233
1500,0.025511
1500,0.028655
1500,0.028477
1500,0.025949
1500,0.023889
1500,0.033475
1500,0.024997
1500,0.029705
1500,0.033064
1500,0.024807
1500,0.030387
1500,0.027534
1500,0.031830
1500,0.024542
1500,0.028636
1500,0.028178
1500,0.025085
1500,0.024700
1500,0.032372
1500,0.024025
1500,0.027884
1500,0.031200
1500,0.025641
1500,0.026168
1500,0.033380
1500,0.032675
1500,0.033389
1500,0.028510
1500,0.024338
1500,0.034458
1500,0.025184

1600,0.034067
1600,0.027698
1600,0.031439
1600,0.039002
1600,0.037801
1600,0.028628
1600,0.031859
1600,0.038169
1600,0.028404
1600,0.033456
1600,0.034871
1600,0.027844
1600,0.036764
1600,0.034481
1600,0.029728
1600,0.038163
1600,0.029680
1600,0.029428
1600,0.039948
1600,0.038208
1600,0.043090
1600,0.028592
1600,0.038806
1600,0.027959
1600,0.028376
1600,0.038650
1600,0.029296
1600,0.027922
1600,0.033829
1600,0.037183
1600,0.037042
1600,0.036764
1600,0.037810
1600,0.034087
1600,0.038302
1600,0.034463
1600,0.035804
1600,0.038178
1600,0.028213
1600,0.038087
1600,0.028081
1600,0.037482
1600,0.031536
1600,0.031842
1600,0.041454
1600,0.034357
1600,0.037961
1600,0.028199
1600,0.039351
1600,0.029146

1700,0.034555
1700,0.031883
1700,0.044313
1700,0.037342
1700,0.054672
1700,0.042294
1700,0.041444
1700,0.035282
1700,0.034286
1700,0.043907
1700,0.036854
1700,0.031984
1700,0.034829
1700,0.032950
1700,0.038452
1700,0.032395
1700,0.033519
1700,0.031201
1700,0.032688
1700,0.042555
1700,0.032575
1700,0.033947
1700,0.031841
1700,0.043431
1700,0.037844
1700,0.042221
1700,0.044998
1700,0.043713
1700,0.042395
1700,0.042290
1700,0.038174
1700,0.036056
1700,0.032056
1700,0.044948
1700,0.036166
1700,0.039272
1700,0.043119
1700,0.038888
1700,0.032209
1700,0.033174
1700,0.045918
1700,0.032507
1700,0.040516
1700,0.044814
1700,0.039303
1700,0.035302
1700,0.031454
1700,0.031947
1700,0.041213
1700,0.033977

1800,0.047533
1800,0.036681
1800,0.046714
1800,0.039018
1800,0.043409
1800,0.048487
1800,0.036340
1800,0.048325
1800,0.040964
1800,0.046968
1800,0.041428
1800,0.045798
1800,0.039710
1800,0.047204
1800,0.038454
1800,0.046386
1800,0.036985
1800,0.035269
1800,0.049447
1800,0.037268
1800,0.049431
1800,0.041357
1800,0.039834
1800,0.049707
1800,0.047470
1800,0.037913
1800,0.041791
1800,0.035500
1800,0.037827
1800,0.038510
1800,0.048407
1800,0.036926
1800,0.048620
1800,0.038878
1800,0.040586
1800,0.041910
1800,0.046953
1800,0.048606
1800,0.043661
1800,0.041357
1800,0.046315
1800,0.035471
1800,0.045626
1800,0.036935
1800,0.039147
1800,0.040160
1800,0.038011
1800,0.042623
1800,0.047040
1800,0.046793

1900,0.039777
1900,0.054136
1900,0.046186
1900,0.043214
1900,0.040856
1900,0.049197
1900,0.040286
1900,0.046813
1900,0.040037
1900,0.045900
1900,0.043397
1900,0.043273
1900,0.043031
1900,0.051699
1900,0.044756
1900,0.042010
1900,0.046346
1900,0.041640
1900,0.040725
1900,0.054999
1900,0.046190
1900,0.053040
1900,0.052288
1900,0.050135
1900,0.054918
1900,0.041298
1900,0.046726
1900,0.056057
1900,0.039846
1900,0.046046
1900,0.042607
1900,0.041445
1900,0.039876
1900,0.050629
1900,0.045347
1900,0.056238
1900,0.044941
1900,0.044068
1900,0.054154
1900,0.045821
1900,0.040144
1900,0.050428
1900,0.040466
1900,0.039977
1900,0.050839
1900,0.046779
1900,0.045661
1900,0.047076
1900,0.041230
1900,0.040390

2000,0.044881
2000,0.057790
2000,0.068011
2000,0.047435
2000,0.052802
2000,0.051573
2000,0.047621
2000,0.044749
2000,0.045001
2000,0.054370
2000,0.050202
2000,0.048261
2000,0.048812
2000,0.049225
2000,0.049457
2000,0.046155
2000,0.054468
2000,0.051152
2000,0.059851
2000,0.045362
2000,0.051022
2000,0.061707
2000,0.045685
2000,0.052706
2000,0.045966
2000,0.059863
2000,0.059721
2000,0.072720
2000,0.051667
2000,0.046148
2000,0.061073
2000,0.051051
2000,0.044552
2000,0.048775
2000,0.054342
2000,0.051514
2000,0.054937
2000,0.060828
2000,0.058632
2000,0.043190
2000,0.053573
2000,0.053847
2000,0.051836
2000,0.053815
2000,0.045001
2000,0.056461
2000,0.044701
2000,0.053856
2000,0.058828
2000,0.052613

2100,0.064059
2100,0.051443
2100,0.067014
2100,0.058189
2100,0.060693
2100,0.051598
2100,0.061248
2100,0.056807
2100,0.063233
2100,0.060570
2100,0.053838
2100,0.058901
2100,0.064895
2100,0.062143
2100,0.056059
2100,0.052613
2100,0.051653
2100,0.054601
2100,0.063565
2100,0.064890
2100,0.053931
2100,0.058789
2100,0.059772
2100,0.062483
2100,0.067833
2100,0.050178
2100,0.050439
2100,0.064457
2100,0.061335
2100,0.063660
2100,0.070507
2100,0.054163
2100,0.072410
2100,0.049291
2100,0.053174
2100,0.061095
2100,0.053197
2100,0.068004
2100,0.062652
2100,0.056332
2100,0.049344
2100,0.054730
2100,0.067045
2100,0.050094
2100,0.052402
2100,0.063501
2100,0.051511
2100,0.065091
2100,0.049012
2100,0.050578

2200,0.064845
2200,0.075463
2200,0.064393
2200,0.058096
2200,0.053771
2200,0.072237
2200,0.055091
2200,0.066605
2200,0.074870
2200,0.072205
2200,0.060887
2200,0.060812
2200,0.070395
2200,0.068656
2200,0.071360
2200,0.053458
2200,0.067414
2200,0.063425
2200,0.065911
2200,0.071193
2200,0.079125
2200,0.062257
2200,0.058175
2200,0.068832
2200,0.061267
2200,0.059152
2200,0.054899
2200,0.066601
2200,0.067667
2200,0.073136
2200,0.064766
2200,0.063456
2200,0.063064
2200,0.068574
2200,0.074257
2200,0.063264
2200,0.071462
2200,0.067499
2200,0.072632
2200,0.071351
2200,0.053836
2200,0.055609
2200,0.061301
2200,0.058880
2200,0.073626
2200,0.073645
2200,0.063945
2200,0.065552
2200,0.064242
2200,0.054084

2300,0.080294
2300,0.064303
2300,0.067769
2300,0.059613
2300,0.073139
2300,0.075400
2300,0.070956
2300,0.071450
2300,0.062964
2300,0.074114
2300,0.075708
2300,0.075286
2300,0.072705
2300,0.069908
2300,0.071429
2300,0.070232
2300,0.061045
2300,0.076315
2300,0.062552
2300,0.074777
2300,0.070135
2300,0.059276
2300,0.059991
2300,0.062426
2300,0.068153
2300,0.069448
2300,0.076149
2300,0.069827
2300,0.059550
2300,0.075396
2300,0.070849
2300,0.072887
2300,0.069562
2300,0.059423
2300,0.077362
2300,0.062586
2300,0.067473
2300,0.072349
2300,0.079887
2300,0.070319
2300,0.067199
2300,0.067625
2300,0.060740
2300,0.062115
2300,0.070000
2300,0.060007
2300,0.061370
2300,0.063776
2300,0.065769
2300,0.076910

2400,0.085957
2400,0.070171
2400,0.066929
2400,0.066577
2400,0.076287
2400,0.069324
2400,0.072623
2400,0.080576
2400,0.086831
2400,0.074422
2400,0.087590
2400,0.073559
2400,0.076071
2400,0.092492
2400,0.085707
2400,0.063973
2400,0.084989
2400,0.080815
2400,0.080981
2400,0.067444
2400,0.082742
2400,0.077349
2400,0.082067
2400,0.081085
2400,0.063980
2400,0.085277
2400,0.073329
2400,0.079967
2400,0.067812
2400,0.080030
2400,0.070561
2400,0.077758
2400,0.078627
2400,0.075320
2400,0.074492
2400,0.071190
2400,0.087841
2400,0.084069
2400,0.080478
2400,0.071579
2400,0.083295
2400,0.076594
2400,0.066675
2400,0.086557
2400,0.072790
2400,0.068597
2400,0.067487
2400,0.076281
2400,0.081682
2400,0.099098

2500,0.082506
2500,0.070818
2500,0.078561
2500,0.096221
2500,0.075845
2500,0.073593
2500,0.077456
2500,0.077823
2500,0.101493
2500,0.086496
2500,0.069816
2500,0.076864
2500,0.074323
2500,0.072042
2500,0.087612
2500,0.091942
2500,0.081390
2500,0.077417
2500,0.071434
2500,0.071203
2500,0.088386
2500,0.098650
2500,0.089716
2500,0.084157
2500,0.093720
2500,0.081403
2500,0.075428
2500,0.086608
2500,0.073567
2500,0.079199
2500,0.070208
2500,0.073326
2500,0.095325
2500,0.098667
2500,0.073884
2500,0.092570
2500,0.093431
2500,0.080784
2500,0.094700
2500,0.084462
2500,0.104896
2500,0.078387
2500,0.069143
2500,0.068888
2500,0.076144
2500,0.071651
2500,0.079216
2500,0.071941
2500,0.080907
2500,0.072898

2600,0.104800
2600,0.090625
2600,0.086230
2600,0.099008
2600,0.091789
2600,0.079018
2600,0.103212
2600,0.094588
2600,0.081186
2600,0.089173
2600,0.086705
2600,0.094524
2600,0.076530
2600,0.088321
2600,0.087268
2600,0.093176
2600,0.077656
2600,0.083988
2600,0.091947
2600,0.078099
2600,0.088724
2600,0.075223
2600,0.090119
2600,0.086626
2600,0.079711
2600,0.076533
2600,0.099179
2600,0.076664
2600,0.094484
2600,0.096027
2600,0.086051
2600,0.077822
2600,0.105304
2600,0.095661
2600,0.091283
2600,0.075888
2600,0.092269
2600,0.090966
2600,0.080764
2600,0.088558
2600,0.080640
2600,0.084664
2600,0.099481
2600,0.077001
2600,0.095644
2600,0.098660
2600,0.081412
2600,0.076610
2600,0.092666
2600,0.085941

2700,0.089091
2700,0.104464
2700,0.084457
2700,0.091984
2700,0.092737
2700,0.084312
2700,0.096102
2700,0.106696
2700,0.083235
2700,0.112989
2700,0.094304
2700,0.098642
2700,0.108852
2700,0.107662
2700,0.103622
2700,0.083830
2700,0.100571
2700,0.091737
2700,0.086165
2700,0.104733
2700,0.095635
2700,0.090722
2700,0.095329
2700,0.081226
2700,0.082907
2700,0.100753
2700,0.088218
2700,0.098243
2700,0.096502
2700,0.096112
2700,0.095025
2700,0.098720
2700,0.107907
2700,0.099209
2700,0.100582
2700,0.097172
2700,0.103285
2700,0.083670
2700,0.083698
2700,0.081779
2700,0.098656
2700,0.097295
2700,0.102167
2700,0.080426
2700,0.094054
2700,0.102105
2700,0.083247
2700,0.090109
2700,0.086576
2700,0.106163

2800,0.088199
2800,0.104562
2800,0.095504
2800,0.091500
2800,0.104793
2800,0.110394
2800,0.102541
2800,0.103377
2800,0.111379
2800,0.108511
2800,0.104836
2800,0.111715
2800,0.116462
2800,0.099798
2800,0.108058
2800,0.100110
2800,0.090344
2800,0.104381
2800,0.099899
2800,0.102768
2800,0.099589
2800,0.120229
2800,0.105445
2800,0.097185
2800,0.119674
2800,0.095813
2800,0.116250
2800,0.089382
2800,0.089783
2800,0.102071
2800,0.097641
2800,0.109845
2800,0.107286
2800,0.107628
2800,0.110812
2800,0.090714
2800,0.088881
2800,0.112237
2800,0.091920
2800,0.109125
2800,0.117288
2800,0.100814
2800,0.114275
2800,0.115934
2800,0.096936
2800,0.105845
2800,0.095654
2800,0.112506
2800,0.095243
2800,0.109403

2900,0.108002
2900,0.113139
2900,0.104069
2900,0.117579
2900,0.119503
2900,0.117289
2900,0.105137
2900,0.111173
2900,0.118930
2900,0.107073
2900,0.118374
2900,0.109832
2900,0.118837
2900,0.145565
2900,0.106334
2900,0.133198
2900,0.112256
2900,0.112250
2900,0.117896
2900,0.122550
2900,0.109326
2900,0.122977
2900,0.119308
2900,0.112147
2900,0.115728
2900,0.121942
2900,0.105010
2900,0.113261
2900,0.102404
2900,0.114147
2900,0.120378
2900,0.096556
2900,0.111596
2900,0.104861
2900,0.109295
2900,0.110640
2900,0.110665
2900,0.122626
2900,0.112299
2900,0.116342
2900,0.099407
2900,0.111845
2900,0.099172
2900,0.124865
2900,0.098989
2900,0.105530
2900,0.113904
2900,0.105222
2900,0.116790
2900,0.097559

3000,0.123988
3000,0.143143
3000,0.136308
3000,0.105545
3000,0.121085
3000,0.108503
3000,0.130331
3000,0.126659
3000,0.107035
3000,0.119784
3000,0.115226
3000,0.116378
3000,0.107284
3000,0.106999
3000,0.125458
3000,0.117179
3000,0.122339
3000,0.107786
3000,0.132505
3000,0.100407
3000,0.121538
3000,0.120429
3000,0.116341
3000,0.121702
3000,0.115316
3000,0.109447
3000,0.128116
3000,0.127815
3000,0.120883
3000,0.111499
3000,0.132953
3000,0.114176
3000,0.125231
3000,0.113933
3000,0.130255
3000,0.116133
3000,0.113808
3000,0.128430
3000,0.135286
3000,0.109146
3000,0.110797
3000,0.120164
3000,0.118670
3000,0.137516
3000,0.111658
3000,0.131469
3000,0.113164
3000,0.105684
3000,0.133772
3000,0.117165

3100,0.133461
3100,0.128134
3100,0.120424
3100,0.108551
3100,0.123539
3100,0.133902
3100,0.127162
3100,0.140977
3100,0.108069
3100,0.110653
3100,0.128274
3100,0.129698
3100,0.132220
3100,0.124133
3100,0.131016
3100,0.120052
3100,0.118003
3100,0.116525
3100,0.145191
3100,0.109028
3100,0.120116
3100,0.120090
3100,0.129369
3100,0.123794
3100,0.143991
3100,0.126290
3100,0.124813
3100,0.108704
3100,0.147684
3100,0.115415
3100,0.133963
3100,0.125749
3100,0.131067
3100,0.110315
3100,0.117884
3100,0.128189
3100,0.117968
3100,0.125166
3100,0.132555
3100,0.126321
3100,0.112448
3100,0.127796
3100,0.123599
3100,0.122700
3100,0.142947
3100,0.129805
3100,0.125698
3100,0.133778
3100,0.127587
3100,0.122587

3200,0.136557
3200,0.153621
3200,0.131677
3200,0.132317
3200,0.120747
3200,0.147258
3200,0.137235
3200,0.126609
3200,0.130555
3200,0.119787
3200,0.124217
3200,0.141471
3200,0.140062
3200,0.153966
3200,0.133571
3200,0.125564
3200,0.126792
3200,0.130011
3200,0.132854
3200,0.133745
3200,0.146231
3200,0.150186
3200,0.147506
3200,0.142860
3200,0.144315
3200,0.127119
3200,0.134549
3200,0.146107
3200,0.135641
3200,0.146682
3200,0.123299
3200,0.144445
3200,0.133683
3200,0.146547
3200,0.133427
3200,0.131791
3200,0.122211
3200,0.120952
3200,0.135905
3200,0.131949
3200,0.133797
3200,0.138103
3200,0.132488
3200,0.140958
3200,0.141253
3200,0.113084
3200,0.149289
3200,0.149435
3200,0.138238
3200,0.138454

3300,0.148069
3300,0.137889
3300,0.128419
3300,0.145527
3300,0.153064
3300,0.140465
3300,0.147942
3300,0.153233
3300,0.144393
3300,0.133947
3300,0.169226
3300,0.128563
3300,0.138085
3300,0.129367
3300,0.157831
3300,0.144340
3300,0.160726
3300,0.162697
3300,0.130091
3300,0.144949
3300,0.128935
3300,0.126614
3300,0.162458
3300,0.142718
3300,0.134425
3300,0.122128
3300,0.137851
3300,0.158238
3300,0.156325
3300,0.163419
3300,0.148420
3300,0.137781
3300,0.144173
3300,0.160314
3300,0.134566
3300,0.122488
3300,0.133770
3300,0.144222
3300,0.145193
3300,0.139496
3300,0.132123
3300,0.135111
3300,0.137532
3300,0.141138
3300,0.153003
3300,0.140499
3300,0.151698
3300,0.127369
3300,0.167272
3300,0.162193

3400,0.135471
3400,0.143663
3400,0.133037
3400,0.140824
3400,0.164863
3400,0.170563
3400,0.157899
3400,0.170745
3400,0.155071
3400,0.145578
3400,0.153506
3400,0.160675
3400,0.159251
3400,0.159979
3400,0.134582
3400,0.131596
3400,0.137522
3400,0.144587
3400,0.162648
3400,0.148304
3400,0.182277
3400,0.138808
3400,0.144745
3400,0.154782
3400,0.157304
3400,0.160193
3400,0.164343
3400,0.150832
3400,0.135838
3400,0.150438
3400,0.153414
3400,0.161272
3400,0.150936
3400,0.136631
3400,0.145072
3400,0.163485
3400,0.161626
3400,0.172689
3400,0.158633
3400,0.174209
3400,0.157727
3400,0.144313
3400,0.173289
3400,0.143027
3400,0.158426
3400,0.152606
3400,0.139641
3400,0.137649
3400,0.167993
3400,0.145957

3500,0.157104
3500,0.158774
3500,0.161590
3500,0.168613
3500,0.175545
3500,0.156038
3500,0.162908
3500,0.174462
3500,0.161867
3500,0.154029
3500,0.183218
3500,0.166071
3500,0.154310
3500,0.153966
3500,0.168546
3500,0.150196
3500,0.141295
3500,0.175594
3500,0.146298
3500,0.166388
3500,0.147475
3500,0.145805
3500,0.148825
3500,0.164735
3500,0.153207
3500,0.168518
3500,0.169997
3500,0.138213
3500,0.183811
3500,0.162460
3500,0.153728
3500,0.180426
3500,0.167929
3500,0.160823
3500,0.139015
3500,0.151616
3500,0.149793
3500,0.156462
3500,0.170966
3500,0.152293
3500,0.160554
3500,0.181971
3500,0.165464
3500,0.164083
3500,0.180957
3500,0.153828
3500,0.155612
3500,0.150824
3500,0.171029
3500,0.171521

3600,0.178451
3600,0.179373
3600,0.149798
3600,0.164248
3600,0.177132
3600,0.171777
3600,0.152250
3600,0.167920
3600,0.176071
3600,0.154254
3600,0.171958
3600,0.181182
3600,0.160654
3600,0.164242
3600,0.167758
3600,0.164632
3600,0.165208
3600,0.188186
3600,0.158937
3600,0.145639
3600,0.190029
3600,0.191363
3600,0.158993
3600,0.204835
3600,0.188368
3600,0.169482
3600,0.182231
3600,0.186288
3600,0.185376
3600,0.181507
3600,0.164757
3600,0.176629
3600,0.180111
3600,0.190053
3600,0.172931
3600,0.149840
3600,0.184630
3600,0.155406
3600,0.165601
3600,0.153265
3600,0.166552
3600,0.176620
3600,0.162084
3600,0.164047
3600,0.162612
3600,0.171360
3600,0.181466
3600,0.166569
3600,0.149794
