Dimension,Time
1100,0.017246
1100,0.023453
1100,0.023021

1200,0.026164
1200,0.033372
1200,0.024918
1200,0.033022
1200,0.029434
1200,0.025576
1200,0.030820
1200,0.032305
1200,0.030871
1200,0.045258
1200,0.028033
1200,0.030469
1200,0.030210
1200,0.033544
1200,0.028627
1200,0.032207
1200,0.028185
1200,0.027899
1200,0.029247
1200,0.029687
1200,0.035254
1200,0.027386
1200,0.024832
1200,0.037449
1200,0.029379
1200,0.029985
1200,0.027491
1200,0.033565
1200,0.029781
1200,0.030286
1200,0.023292
1200,0.029251
1200,0.026596
1200,0.024742
1200,0.029279
1200,0.028874
1200,0.035413
1200,0.028311
1200,0.032952
1200,0.034066
1200,0.029044
1200,0.024204
1200,0.028928
1200,0.029583
1200,0.028803
1200,0.029947
1200,0.028052
1200,0.028005
1200,0.033197
1200,0.025002

1300,0.033927
1300,0.033426
1300,0.027664
1300,0.040797
1300,0.036348
1300,0.033019
1300,0.036709
1300,0.033578
1300,0.031881
1300,0.037130
1300,0.033999
1300,0.035666
1300,0.033576
1300,0.034218
1300,0.033227
1300,0.038003
1300,0.038518
1300,0.032656
1300,0.031850
1300,0.035944
1300,0.030690
1300,0.037212
1300,0.034264
1300,0.027188
1300,0.036478
1300,0.036001
1300,0.026710
1300,0.031309
1300,0.035299
1300,0.029462
1300,0.032463
1300,0.033266
1300,0.026234
1300,0.040613
1300,0.033741
1300,0.031361
1300,0.032609
1300,0.034573
1300,0.036910
1300,0.034579
1300,0.034549
1300,0.034691
1300,0.034419
1300,0.034097
1300,0.034688
1300,0.030380
1300,0.039335
1300,0.037916
1300,0.033605
1300,0.031681

1400,0.042643
1400,0.043658
1400,0.042981
1400,0.043395
1400,0.035629
1400,0.041075
1400,0.040224
1400,0.040188
1400,0.041495
1400,0.045139
1400,0.043790
1400,0.048243
1400,0.044294
1400,0.042211
1400,0.044468
1400,0.033087
1400,0.038755
1400,0.042236
1400,0.042892
1400,0.050470
1400,0.044610
1400,0.033165
1400,0.042375
1400,0.037356
1400,0.041786
1400,0.039896
1400,0.042824
1400,0.041494
1400,0.036741
1400,0.045161
1400,0.040753
1400,0.034856
1400,0.040998
1400,0.037998
1400,0.045868
1400,0.045081
1400,0.042645
1400,0.036967
1400,0.045739
1400,0.040322
1400,0.034485
1400,0.040489
1400,0.039681
1400,0.043153
1400,0.042245
1400,0.040327
1400,0.042519
1400,0.043956
1400,0.041248
1400,0.040615

1500,0.048306
1500,0.051626
1500,0.048846
1500,0.056177
1500,0.053798
1500,0.050030
1500,0.049568
1500,0.051538
1500,0.050666
1500,0.048848
1500,0.052967
1500,0.051269
1500,0.056773
